inn,in_ban,staff100,staff1000,terminated_contracts2,reg_date1Y,bidding_num50
123456789803,0,0,0,0,0,0
123456789804,0,1,1,0,1,1
123456789805,0,1,0,0,0,1
123456789806,0,1,0,0,0,1
123456789806,0,1,0,0,0,1
123456789807,0,1,1,0,0,1
123456789808,0,1,0,0,1,0
123456789809,0,1,1,0,0,0
123456789810,0,1,1,0,0,0
123456789811,0,1,0,0,0,0
123456789812,0,1,0,0,0,1
123456789813,0,1,1,0,1,1
123456789814,0,1,1,0,0,0
123456789815,0,1,1,0,0,1
123456789816,0,1,0,0,1,1
123456789817,0,1,1,0,0,1
123456789818,0,1,0,1,0,1
123456789819,0,1,0,0,0,1
123456789820,0,1,0,0,0,1
123456789821,0,1,0,0,0,0
123456789822,0,1,0,0,0,0
123456789823,0,1,1,0,0,1
123456789824,0,1,1,0,0,1
123456789825,0,1,0,0,0,0
123456789826,0,1,1,0,1,1
123456789827,0,1,1,0,0,1
123456789828,0,1,0,0,1,0
123456789829,0,1,1,0,0,1
123456789830,0,1,1,0,0,0
123456789831,0,1,1,0,0,0
123456789832,0,1,1,0,0,1
123456789833,0,1,1,1,0,0
123456789834,0,1,1,0,0,1
123456789835,0,1,0,0,0,0
123456789836,0,1,1,0,0,1
123456789837,0,1,1,0,1,0
123456789838,0,0,0,0,1,1
123456789839,0,1,1,0,0,1
123456789840,0,1,0,0,1,0
123456789841,0,1,1,0,0,1
123456789842,0,1,0,0,1,0
123456789843,0,1,1,0,0,0
123456789844,0,1,1,1,1,1
123456789845,0,1,1,0,1,1
123456789846,0,1,0,0,1,0
123456789847,0,1,0,0,0,1
123456789848,0,1,0,0,0,0
123456789849,0,1,0,0,1,0
123456789850,0,1,0,0,0,1
123456789851,1,1,1,0,0,1
123456789851,1,1,1,0,0,1
123456789852,0,1,0,0,0,0
123456789853,0,1,0,0,0,0
123456789854,0,1,1,0,0,1
123456789855,0,1,1,0,0,1
123456789856,0,1,1,0,0,0
123456789857,0,1,1,0,0,1
123456789858,0,1,1,0,0,1
123456789859,0,1,1,0,0,0
123456789860,0,1,0,0,0,0
123456789861,0,1,1,0,0,0
123456789862,0,1,1,0,0,1
123456789863,0,0,0,0,0,0
123456789864,0,1,1,0,0,1
123456789865,0,1,1,0,0,0
123456789866,0,1,1,0,0,0
123456789867,0,1,1,0,1,1
123456789868,0,1,1,0,0,0
123456789869,0,1,0,0,0,0
123456789870,0,1,0,0,0,1
123456789871,0,1,1,0,0,1
123456789872,0,1,1,0,0,1
123456789873,0,1,1,0,0,1
123456789874,0,1,0,0,0,1
123456789875,0,1,0,0,0,0
123456789876,0,1,0,0,0,0
123456789877,0,1,0,0,1,1
123456789878,0,1,1,0,0,1
123456789879,0,1,0,0,0,0
123456789880,0,1,1,0,0,1
123456789880,0,1,1,0,0,1
123456789881,0,1,0,1,0,0
123456789882,0,1,1,0,1,0
123456789883,0,1,0,0,0,0
123456789884,0,1,1,0,0,1
123456789885,0,1,1,0,0,0
123456789886,0,1,0,1,0,1
123456789887,0,1,0,0,0,1
123456789888,0,1,1,0,0,1
123456789889,0,1,0,0,0,1
123456789890,1,1,0,0,0,1
123456789891,0,1,0,0,0,0
123456789892,0,1,0,0,0,1
123456789893,0,1,1,0,0,0
123456789894,0,1,1,0,0,0
123456789895,0,1,0,0,0,0
123456789896,0,1,1,0,0,0
123456789897,0,1,1,0,0,1
123456789898,0,1,1,0,0,1
123456789899,0,1,0,0,0,1
123456789900,0,1,1,0,0,1
123456789901,0,1,0,0,0,0
123456789902,1,1,0,0,0,0
123456789903,0,1,1,0,0,0
123456789904,0,1,1,0,0,0
123456789905,0,1,0,0,0,1
123456789906,0,1,0,0,0,0
123456789907,0,1,0,0,0,0
123456789908,0,1,1,0,0,1
123456789909,0,1,1,0,0,1
123456789910,0,1,0,0,1,0
123456789911,0,0,0,0,0,0
123456789912,0,1,0,0,0,0
123456789912,0,1,0,0,0,0
123456789913,0,1,1,0,1,0
123456789914,1,1,0,0,1,0
123456789915,0,1,1,0,0,1
123456789915,0,1,1,0,0,1
123456789916,0,1,1,0,1,0
123456789917,0,1,0,0,0,0
123456789918,0,1,1,0,1,0
123456789919,0,1,0,0,1,1
123456789920,0,1,1,0,0,1
123456789921,0,1,0,0,0,1
123456789922,0,1,1,0,1,0
123456789923,0,1,0,0,0,1
123456789924,0,1,0,0,0,1
123456789925,0,1,0,0,0,0
123456789926,0,1,0,0,0,1
123456789927,0,1,1,0,1,1
123456789928,0,1,0,0,0,1
123456789929,0,1,0,0,0,1
123456789930,0,1,0,0,1,1
123456789931,0,1,0,0,0,1
123456789932,0,1,1,0,1,1
123456789933,0,1,0,0,0,0
123456789934,0,0,0,0,1,1
123456789935,0,1,0,0,0,0
123456789936,0,1,0,0,0,0
123456789936,0,1,0,0,0,0
123456789937,0,1,0,0,0,1
123456789938,0,1,1,0,0,1
123456789939,0,1,1,0,0,0
123456789940,0,1,1,0,1,0
123456789941,0,1,1,0,0,0
123456789942,0,1,0,0,0,0
123456789943,1,1,0,0,0,1
123456789944,0,1,0,0,1,1
123456789945,0,1,1,0,0,0
123456789946,0,1,1,0,0,1
123456789947,0,1,1,0,0,0
123456789948,0,0,0,0,0,0
123456789949,0,1,1,0,0,1
123456789950,0,1,1,0,1,0
123456789951,0,1,0,0,0,1
123456789952,0,1,1,0,0,1
123456789953,0,1,1,0,0,0
123456789954,0,1,1,0,0,1
123456789955,0,1,0,0,0,0
123456789956,0,1,0,0,1,0
123456789957,0,1,0,0,0,0
123456789958,0,1,0,0,1,0
123456789959,0,1,0,0,0,1
123456789960,0,1,0,0,0,0
123456789961,0,1,1,0,0,0
123456789962,0,1,0,0,0,0
123456789963,0,1,1,0,0,0
123456789964,0,1,0,0,0,1
123456789965,0,1,1,0,0,0
123456789965,0,1,1,0,0,0
123456789966,0,1,1,0,0,0
123456789966,0,1,1,0,0,0
123456789967,0,1,0,0,1,0
123456789968,0,1,1,0,0,0
123456789968,0,1,1,0,0,0
123456789969,0,1,1,0,0,0
123456789970,0,1,0,0,0,1
123456789971,0,1,0,1,0,1
123456789972,0,1,1,0,0,0
123456789973,0,1,1,0,0,0
123456789974,0,1,1,0,1,1
123456789975,0,1,1,0,0,0
123456789975,0,1,1,0,0,0
123456789976,0,1,0,0,0,1
123456789977,0,1,1,0,0,1
123456789978,0,1,1,0,1,0
123456789979,0,1,1,0,0,1
123456789980,0,1,0,0,0,1
123456789981,0,1,0,0,0,1
123456789982,0,1,0,0,0,0
123456789983,0,1,1,0,1,0
123456789984,0,1,1,0,1,0
123456789985,0,1,1,0,0,0
123456789986,0,1,0,0,0,1
123456789987,0,1,0,0,1,1
123456789988,0,1,1,0,0,1
123456789989,0,1,1,0,0,1
123456789990,0,1,1,0,1,1
123456789991,0,1,1,0,0,0
123456789992,0,1,0,0,0,0
123456789993,0,1,1,0,0,0
123456789994,0,1,1,0,0,1
123456789995,0,0,0,0,0,1
123456789996,0,1,1,0,0,1
123456789997,0,1,1,1,0,1
123456789998,0,1,0,0,0,0
123456789999,0,1,0,0,0,1
123456790000,0,1,0,0,1,0
123456790001,0,1,1,0,0,1
123456790002,0,1,1,0,0,0
123456790003,0,1,1,0,0,1
123456790004,0,1,0,0,0,1
123456790005,0,1,1,0,0,0
123456790006,0,1,1,0,0,1
123456790007,0,1,0,0,0,0
123456790008,0,1,0,0,0,0
123456790009,0,1,1,0,0,1
123456790010,1,1,0,0,0,1
123456790011,0,1,0,0,0,1
123456790012,0,1,0,0,1,0
123456790013,0,1,1,0,0,1
123456790014,0,1,1,0,0,1
123456790015,0,1,0,0,0,0
123456790016,0,1,1,0,0,0
123456790017,0,1,1,0,0,1
123456790018,0,1,0,1,1,0
123456790019,0,1,1,0,0,0
123456790020,0,1,1,0,0,1
123456790021,0,1,0,0,0,1
123456790022,1,1,1,0,0,1
123456790023,0,0,0,0,1,0
123456790024,0,1,1,0,0,1
123456790025,0,1,1,0,0,0
123456790026,0,1,0,0,0,0
123456790027,0,1,0,1,0,0
123456790028,0,1,1,0,0,0
123456790029,0,1,0,0,0,1
123456790030,0,1,0,0,0,1
123456790031,0,1,0,0,0,0
123456790032,0,1,1,0,0,0
123456790033,0,1,1,0,1,0
123456790034,0,1,0,0,1,1
123456790035,0,1,0,0,0,1
123456790036,0,1,1,0,1,0
123456790037,0,0,0,0,0,1
123456790038,0,1,1,0,0,1
123456790039,0,1,1,0,0,1
123456790040,0,1,1,0,0,1
123456790041,0,1,0,0,0,1
123456790042,0,1,0,0,0,0
123456790043,0,1,0,0,0,1
123456790044,0,1,1,0,0,0
123456790045,0,1,1,1,1,1
123456790046,0,1,0,0,0,1
123456790047,0,1,1,0,0,1
123456790048,0,1,1,0,0,1
123456790049,0,1,0,0,1,0
123456790050,0,1,1,0,0,0
123456790051,0,1,1,0,0,0
123456790052,0,1,1,0,0,0
123456790053,1,1,1,0,0,1
123456790054,0,1,0,0,0,0
123456790055,0,1,1,0,0,1
123456790055,0,1,1,0,0,1
123456790056,0,1,1,0,0,0
123456790057,0,1,1,0,0,1
123456790058,0,1,1,0,0,1
123456790059,0,0,0,0,1,1
123456790060,0,1,1,0,0,1
123456790061,0,1,0,0,0,0
123456790062,0,1,1,0,0,0
123456790063,0,0,0,0,1,1
123456790064,0,1,1,0,0,0
123456790065,0,1,1,0,0,1
123456790066,0,1,0,0,0,1
123456790067,0,0,0,0,0,1
123456790068,0,1,1,0,1,0
123456790069,0,1,1,0,0,0
123456790070,0,1,0,0,0,0
123456790071,0,1,1,0,0,1
123456790072,0,1,1,0,1,0
123456790073,0,1,0,0,0,0
123456790074,0,1,0,0,0,0
123456790075,0,1,0,0,1,1
123456790076,0,1,1,0,0,1
123456790077,0,1,1,0,0,1
123456790078,0,1,1,0,0,1
123456790079,0,1,1,0,1,1
123456790080,0,1,0,0,0,0
123456790081,0,1,1,0,0,0
123456790082,0,1,0,0,0,1
123456790083,0,1,0,0,1,0
123456790084,1,1,0,0,0,1
123456790085,0,1,0,1,0,0
123456790086,0,1,0,0,0,0
123456790087,0,1,0,0,0,0
123456790087,0,1,0,0,0,0
123456790088,0,1,1,0,1,0
123456790089,0,1,1,0,0,0
123456790090,0,1,0,0,0,1
123456790091,0,1,1,1,0,1
123456790092,0,0,0,0,1,0
123456790093,0,1,1,0,0,0
123456790094,0,1,1,0,0,1
123456790095,0,1,1,0,0,1
123456790096,0,1,0,0,0,1
123456790097,0,1,0,0,0,1
123456790098,0,1,0,0,0,0
123456790099,0,1,0,0,0,0
123456790100,0,1,0,0,0,1
123456790101,0,1,1,0,0,0
123456790102,0,1,1,0,0,0
123456790103,0,1,0,0,0,1
123456790104,0,1,1,0,0,0
123456790105,0,1,1,0,0,1
123456790106,0,1,0,0,0,1
123456790107,0,1,1,0,0,0
123456790108,0,1,1,0,1,1
123456790109,0,1,1,0,0,0
123456790110,1,1,1,0,0,1
123456790111,0,1,1,0,0,0
123456790112,0,1,0,0,0,1
123456790113,0,1,0,0,0,0
123456790114,1,1,0,0,0,0
123456790115,0,1,0,0,0,0
123456790116,0,1,0,0,0,1
123456790117,0,1,0,0,0,1
123456790118,0,1,0,0,1,1
123456790119,0,1,1,0,0,1
123456790120,0,1,1,0,0,0
123456790121,1,1,1,0,0,0
123456790122,0,1,1,0,0,0
123456790123,0,1,1,0,0,1
123456790124,0,1,0,0,0,1
123456790125,0,1,1,0,0,1
123456790126,0,1,1,0,0,0
123456790127,0,1,1,0,1,1
123456790128,0,1,0,0,0,0
123456790129,0,1,0,0,0,1
123456790130,0,1,1,0,0,1
123456790131,0,1,1,0,0,0
123456790132,0,1,1,0,0,1
123456790133,0,1,0,0,0,0
123456790134,0,1,0,0,0,1
123456790135,0,1,0,0,0,0
123456790136,0,1,1,0,0,0
123456790137,0,1,0,0,0,1
123456790138,0,1,0,0,0,0
123456790139,0,1,0,0,0,1
123456790140,0,1,0,0,0,1
123456790141,0,1,1,0,0,0
123456790142,0,1,1,0,0,1
123456790143,0,1,1,0,0,1
123456790144,0,1,1,0,0,1
123456790145,1,1,1,0,0,0
123456790146,0,1,0,0,0,0
123456790147,0,1,0,0,0,1
123456790148,0,1,0,0,0,0
123456790149,0,1,1,1,0,1
123456790149,0,1,1,1,0,1
123456790150,0,1,1,0,0,1
123456790151,0,1,0,0,0,1
123456790152,0,1,1,0,0,1
123456790153,0,1,1,0,1,0
123456790154,0,1,1,0,0,1
123456790155,0,1,1,0,1,1
123456790156,0,1,1,0,0,1
123456790157,0,1,1,1,0,0
123456790157,0,1,1,1,0,0
123456790158,0,1,0,0,1,1
123456790159,0,1,0,0,0,0
123456790160,0,1,1,0,0,1
123456790161,0,1,0,0,1,0
123456790162,0,1,0,0,0,0
123456790163,0,1,0,0,0,1
123456790164,0,1,1,0,0,0
123456790165,0,1,1,0,0,0
123456790166,0,1,0,0,0,0
123456790167,0,1,0,0,0,1
123456790168,0,1,1,0,0,1
123456790169,0,1,0,0,0,1
123456790170,0,1,1,0,0,1
123456790171,0,1,0,0,0,1
123456790172,0,1,0,0,0,0
123456790173,0,1,1,0,0,1
123456790174,0,1,0,0,1,1
123456790175,0,1,0,0,0,0
123456790176,0,1,0,0,0,1
123456790177,0,1,1,0,0,1
123456790178,0,0,0,0,0,0
123456790179,0,1,0,0,1,1
123456790180,0,0,0,0,0,1
123456790181,0,1,0,0,1,1
123456790182,0,1,1,0,1,1
123456790183,0,1,1,0,1,1
123456790183,0,1,1,0,1,1
123456790184,0,1,0,0,0,0
123456790185,0,1,0,1,0,0
123456790186,0,1,1,0,0,0
123456790187,0,1,1,0,0,1
123456790188,0,1,1,0,0,1
123456790189,0,1,1,0,0,1
123456790190,0,1,1,0,0,0
123456790191,0,1,0,0,0,0
123456790192,0,1,1,0,0,1
123456790193,0,1,1,0,0,0
123456790194,0,1,1,0,0,1
123456790195,0,1,1,0,0,0
123456790196,0,1,0,0,0,1
123456790197,0,1,1,0,0,1
123456790198,0,1,0,0,0,1
123456790199,0,1,0,0,0,0
123456790200,0,1,1,0,0,1
123456790201,0,1,1,0,0,1
123456790202,0,0,0,0,0,0
123456790202,0,0,0,0,0,0
123456790203,0,1,1,0,0,1
123456790204,0,1,1,0,0,0
123456790205,0,1,0,0,0,1
123456790206,0,1,0,0,1,0
123456790207,0,1,1,0,0,0
123456790208,0,1,0,0,0,1
123456790209,0,1,1,0,0,1
123456790210,0,1,1,0,0,0
123456790211,0,1,1,0,0,1
123456790212,0,0,0,1,0,0
123456790213,0,1,1,0,0,1
123456790214,1,1,1,0,0,1
123456790215,0,1,1,0,1,1
123456790216,0,1,1,0,1,0
123456790217,0,1,0,0,0,0
123456790218,0,1,1,0,0,0
123456790219,0,0,0,0,0,1
123456790220,0,1,0,0,0,1
123456790221,0,1,1,0,0,1
123456790222,0,1,0,0,0,1
123456790223,0,1,1,0,0,1
123456790223,0,1,1,0,0,1
123456790224,0,1,0,0,0,0
123456790225,0,1,1,0,0,0
123456790226,0,1,1,1,1,1
123456790227,0,1,1,0,1,1
123456790228,0,1,0,0,0,0
123456790229,0,1,0,1,0,1
123456790230,0,1,0,0,0,1
123456790231,0,1,0,0,0,0
123456790232,0,1,0,0,0,0
123456790233,0,1,1,0,0,1
123456790234,0,1,0,0,0,0
123456790235,0,1,1,0,1,1
123456790236,0,1,1,0,1,1
123456790237,0,1,1,0,0,0
123456790238,0,1,1,0,0,1
123456790239,0,1,1,0,1,1
123456790240,0,1,0,0,1,1
123456790241,0,1,0,1,0,1
123456790241,0,1,0,1,0,1
123456790242,0,1,0,0,0,0
123456790243,0,1,0,0,1,1
123456790244,0,1,0,0,0,1
123456790245,0,1,1,0,0,0
123456790246,0,1,0,0,1,1
123456790247,1,1,1,0,0,1
123456790248,0,1,1,0,0,1
123456790249,0,1,1,0,0,0
123456790250,0,1,0,0,0,1
123456790251,0,1,1,0,0,1
123456790252,0,1,1,0,0,0
123456790253,0,0,0,0,0,1
123456790254,1,1,0,0,0,1
123456790255,0,1,1,0,0,0
123456790256,0,1,1,0,0,1
123456790257,0,1,1,0,1,0
123456790258,0,1,0,0,1,1
123456790259,0,1,1,0,0,0
123456790259,0,1,1,0,0,0
123456790260,0,1,1,0,0,0
123456790261,0,1,1,0,0,0
123456790262,0,1,0,0,0,0
123456790263,0,1,1,0,1,1
123456790264,0,1,1,0,1,1
123456790265,0,1,0,0,0,1
123456790266,0,1,0,0,0,0
123456790267,0,1,1,0,0,1
123456790268,0,1,0,0,0,0
123456790269,0,1,1,0,0,0
123456790270,0,1,0,0,0,0
123456790271,0,1,0,0,0,0
123456790272,0,1,0,0,0,0
123456790273,1,1,1,0,1,1
123456790274,0,1,0,0,0,1
123456790275,0,1,1,0,1,1
123456790276,0,1,1,0,0,1
123456790277,0,1,0,0,0,1
123456790278,0,1,1,0,0,0
123456790279,0,1,0,1,0,1
123456790280,0,1,1,0,0,0
123456790281,0,1,1,0,1,1
123456790282,0,1,1,0,1,0
123456790283,0,1,0,0,0,1
123456790284,0,1,0,0,0,1
123456790285,0,1,1,0,0,1
123456790286,0,1,0,1,0,1
123456790287,0,0,0,0,0,0
123456790288,0,0,0,0,1,1
123456790289,0,1,0,0,0,0
123456790290,0,1,1,0,0,1
123456790291,0,1,0,0,0,0
123456790292,0,1,1,0,0,0
123456790293,0,1,0,0,0,1
123456790294,0,1,1,0,0,0
123456790295,0,1,1,0,0,1
123456790296,0,1,1,0,0,0
123456790297,0,0,0,0,0,0
123456790298,0,1,0,0,0,1
123456790299,0,1,0,0,0,0
123456790300,0,1,0,0,0,1
123456790301,0,1,1,0,0,0
123456790301,0,1,1,0,0,0
123456790302,0,1,1,0,0,1
123456790303,0,1,0,0,0,1
123456790303,0,1,0,0,0,1
123456790304,0,1,0,0,0,1
123456790305,0,1,0,0,0,0
123456790306,0,0,0,0,0,0
123456790307,0,1,1,0,0,1
123456790308,0,1,0,0,0,0
123456790309,0,0,0,0,0,1
123456790310,0,1,1,0,0,0
123456790311,0,1,1,0,0,1
123456790312,0,1,1,0,0,1
123456790313,0,1,0,0,0,1
123456790314,0,1,1,0,0,0
123456790315,0,1,0,0,1,0
123456790316,0,1,1,0,0,0
123456790317,0,1,1,1,0,1
123456790318,0,1,1,0,0,1
123456790319,0,1,0,0,0,0
123456790320,0,1,0,0,0,1
123456790321,0,1,1,0,0,0
123456790322,0,1,1,0,1,0
123456790323,0,1,1,0,0,1
123456790324,0,1,1,0,0,0
123456790325,0,1,1,0,0,1
123456790326,0,1,0,0,0,0
123456790327,0,1,0,0,0,0
123456790328,0,1,0,0,0,0
123456790329,0,1,0,0,1,0
123456790330,0,1,0,0,0,0
123456790331,0,1,1,0,0,0
123456790332,0,1,1,0,0,0
123456790333,0,1,1,0,0,1
123456790334,0,1,1,0,0,1
123456790335,1,1,1,0,0,1
123456790336,0,0,0,0,1,1
123456790337,0,1,1,0,0,1
123456790338,0,1,1,0,1,1
123456790339,0,1,1,0,0,0
123456790340,0,1,0,0,0,1
123456790341,0,1,0,0,0,1
123456790342,0,1,1,0,0,1
123456790343,0,1,1,0,1,1
123456790344,0,1,1,0,0,1
123456790345,0,1,0,0,0,0
123456790346,0,1,0,0,0,1
123456790347,0,1,0,0,0,1
123456790348,0,1,1,0,0,0
123456790349,0,0,0,0,0,1
123456790350,0,1,1,0,0,1
123456790351,0,1,0,0,0,0
123456790352,0,1,1,0,0,1
123456790353,0,1,0,0,0,0
123456790354,0,1,0,0,0,1
123456790355,0,1,0,0,0,1
123456790356,0,1,1,0,0,0
123456790357,0,1,0,0,0,0
123456790358,0,1,0,0,0,1
123456790359,0,1,0,0,0,0
123456790360,0,1,0,0,1,1
123456790361,1,1,1,0,0,1
123456790362,0,0,0,0,0,0
123456790363,0,1,0,0,0,1
123456790364,0,1,0,0,0,0
123456790365,0,1,0,0,0,1
123456790366,0,1,0,0,0,0
123456790367,0,1,0,1,0,1
123456790368,0,1,0,0,1,1
123456790369,0,1,0,0,0,0
123456790370,0,1,1,0,0,1
123456790371,0,1,0,0,0,1
123456790372,1,1,0,0,0,1
123456790373,0,1,0,0,0,0
123456790374,0,1,1,0,0,1
123456790375,0,1,1,0,0,1
123456790376,0,1,1,0,0,0
123456790377,0,1,1,0,0,0
123456790378,0,1,0,0,1,1
123456790379,0,1,0,0,0,1
123456790380,0,1,0,0,1,1
123456790381,0,1,0,0,0,0
123456790382,0,1,0,0,0,1
123456790383,0,1,1,0,0,0
123456790384,0,1,0,0,0,1
123456790385,0,1,1,0,0,0
123456790386,0,1,1,0,0,0
123456790387,0,1,0,0,0,1
123456790388,0,1,0,0,0,1
123456790389,0,1,0,0,0,1
123456790390,0,1,1,1,1,1
123456790391,0,1,0,0,0,0
123456790392,0,1,1,0,0,1
123456790393,0,1,0,0,0,0
123456790394,0,1,1,0,0,1
123456790395,0,1,1,0,0,1
123456790396,0,0,0,0,0,1
123456790397,0,1,0,0,1,1
123456790398,0,0,0,0,0,0
123456790399,0,1,1,0,0,0
123456790400,0,1,1,0,0,0
123456790401,0,1,1,0,0,0
123456790402,0,1,1,1,0,0
123456790403,1,1,0,0,0,1
123456790404,0,1,0,1,0,0
123456790405,0,1,1,0,0,1
123456790406,0,1,0,0,0,1
123456790407,0,1,1,1,0,0
123456790408,0,1,1,0,0,1
123456790409,0,1,0,0,0,1
123456790410,0,1,1,0,0,1
123456790411,0,1,0,0,1,1
123456790412,0,1,1,0,0,1
123456790413,0,1,1,1,0,1
123456790414,0,1,0,0,0,1
123456790415,0,1,1,0,0,0
123456790416,0,1,1,0,0,1
123456790417,0,1,1,0,0,1
123456790418,0,1,1,0,0,0
123456790419,0,1,1,0,0,0
123456790420,0,1,1,0,0,1
123456790421,0,1,0,0,0,0
123456790422,0,1,0,0,0,1
123456790423,0,1,1,0,1,0
123456790424,0,1,1,0,0,1
123456790425,0,1,0,0,0,1
123456790426,0,1,1,0,0,1
123456790427,0,1,0,0,0,0
123456790428,0,1,0,0,0,0
123456790429,0,1,1,0,0,0
123456790430,0,1,1,0,0,0
123456790431,0,1,1,0,0,0
123456790432,0,0,0,0,0,1
123456790433,0,1,0,0,0,0
123456790434,0,1,0,0,0,1
123456790435,0,1,1,0,0,0
123456790436,0,1,0,0,1,0
123456790437,0,1,1,0,0,0
123456790438,0,1,0,0,0,1
123456790439,0,1,1,0,0,0
123456790440,0,1,1,0,0,1
123456790441,1,1,1,0,0,1
123456790441,1,1,1,0,0,1
123456790442,0,1,1,0,0,1
123456790443,0,1,1,0,0,1
123456790444,0,1,1,1,0,0
123456790445,0,1,1,0,0,0
123456790446,0,1,0,0,0,1
123456790447,0,1,0,0,0,0
123456790448,0,1,1,0,0,0
123456790449,0,1,1,0,0,0
123456790450,0,1,0,0,0,0
123456790451,0,1,0,0,0,1
123456790452,0,1,1,0,1,0
123456790453,0,1,0,0,1,1
123456790454,0,1,0,0,0,0
123456790455,0,1,1,0,0,0
123456790456,0,1,0,0,0,0
123456790457,0,1,0,0,0,1
123456790458,1,1,1,0,0,0
123456790459,0,1,1,0,1,0
123456790460,0,1,1,0,0,1
123456790461,0,1,0,0,0,1
123456790462,0,1,1,0,0,0
123456790463,0,1,1,0,1,1
123456790464,0,1,1,0,0,0
123456790465,0,1,1,0,0,1
123456790466,0,1,0,0,0,1
123456790467,1,1,1,0,0,1
123456790468,0,1,1,0,0,0
123456790468,0,1,1,0,0,0
123456790469,0,1,0,0,0,1
123456790470,0,0,0,0,0,0
123456790471,0,1,1,0,0,0
123456790472,0,1,1,0,0,0
123456790473,0,1,1,0,0,0
123456790474,0,1,1,0,0,0
123456790475,0,1,1,0,0,0
123456790476,0,1,0,0,1,1
123456790477,0,1,1,0,0,1
123456790478,0,1,0,0,0,1
123456790479,0,1,1,0,0,0
123456790480,1,0,0,0,0,1
123456790481,0,1,1,1,1,0
123456790482,1,1,1,0,0,0
123456790483,0,1,1,0,1,1
123456790484,0,1,0,0,0,1
123456790485,0,1,0,0,0,1
123456790486,0,1,1,0,0,1
123456790487,0,1,1,0,0,1
123456790488,0,1,1,0,0,1
123456790489,0,1,1,0,0,1
123456790490,0,1,1,0,0,1
123456790491,0,1,1,0,0,1
123456790492,0,1,1,0,0,1
123456790493,0,1,0,0,0,1
123456790494,0,1,0,0,0,1
123456790495,0,1,0,0,0,0
123456790496,0,1,1,0,0,0
123456790497,0,1,1,0,0,1
123456790498,0,1,0,1,0,1
123456790498,0,1,0,1,0,1
123456790499,0,1,1,0,0,1
123456790500,0,1,1,0,0,1
123456790501,0,1,0,0,0,1
123456790502,0,1,1,0,0,1
123456790503,0,1,0,0,0,1
123456790504,0,1,1,0,0,1
123456790505,0,1,0,0,0,1
123456790506,0,1,0,0,0,0
123456790507,0,1,1,0,0,1
123456790508,0,1,0,0,0,1
123456790509,0,1,0,0,1,0
123456790510,0,1,0,1,0,1
123456790511,0,0,0,0,0,1
123456790512,0,1,0,0,0,1
123456790513,0,1,1,0,0,0
123456790514,0,0,0,0,0,0
123456790515,0,1,0,0,0,1
123456790516,0,1,0,0,0,1
123456790517,0,1,0,0,1,1
123456790518,0,1,1,0,0,1
123456790519,0,1,1,0,0,1
123456790520,0,1,0,0,0,0
123456790521,0,1,0,0,0,1
123456790522,0,1,1,0,0,0
123456790523,0,1,1,0,0,1
123456790524,0,1,1,0,1,1
123456790524,0,1,1,0,1,1
123456790525,0,1,1,0,0,0
123456790526,0,0,0,0,0,1
123456790527,1,1,1,0,0,1
123456790528,0,1,1,0,0,1
123456790529,0,1,1,0,0,0
123456790530,0,1,1,0,0,1
123456790531,0,1,1,0,0,0
123456790532,0,1,1,0,0,1
123456790533,0,1,0,0,0,1
123456790534,0,1,0,0,0,0
123456790535,0,1,1,0,0,0
123456790536,0,1,0,0,1,1
123456790537,0,1,1,0,0,0
123456790538,0,1,1,0,0,1
123456790539,0,1,1,0,1,1
123456790540,0,1,1,0,0,1
123456790541,0,1,1,0,0,0
123456790542,0,1,0,0,0,0
123456790543,0,1,1,0,0,1
123456790544,0,1,1,0,0,1
123456790545,0,1,1,1,0,0
123456790546,0,1,1,0,0,1
123456790547,0,1,1,0,0,0
123456790548,0,1,0,0,1,0
123456790549,0,1,1,0,0,0
123456790550,0,1,0,0,0,1
123456790551,0,1,1,0,0,1
123456790552,0,1,1,0,1,0
123456790553,0,1,0,0,0,0
123456790554,0,1,0,0,0,0
123456790555,0,1,0,0,0,0
123456790556,0,1,1,0,0,0
123456790557,0,1,0,0,0,0
123456790558,0,1,0,0,0,1
123456790559,0,1,0,0,0,0
123456790560,0,1,1,0,0,0
123456790561,0,1,1,1,0,1
123456790562,0,1,1,0,0,1
123456790563,0,1,0,0,0,0
123456790564,0,1,1,0,1,1
123456790565,0,1,1,0,0,0
123456790566,0,1,1,0,0,1
123456790567,0,1,1,0,0,0
123456790568,0,1,0,0,0,0
123456790569,0,1,0,0,0,1
123456790570,0,1,1,0,0,1
123456790571,0,1,1,0,0,1
123456790572,0,1,1,0,0,0
123456790572,0,1,1,0,0,0
123456790573,0,1,1,0,1,1
123456790574,0,1,0,0,0,1
123456790575,0,1,1,0,0,0
123456790576,0,1,0,1,0,0
123456790576,0,1,0,1,0,0
123456790577,0,1,1,0,0,0
123456790578,0,1,1,0,1,1
123456790579,0,1,0,0,0,1
123456790580,0,1,0,0,0,0
123456790581,0,1,1,0,0,1
123456790582,0,1,1,0,0,0
123456790583,0,1,0,0,0,1
123456790584,0,1,0,0,0,1
123456790585,0,1,0,0,0,0
123456790586,0,1,1,0,1,1
123456790587,0,1,0,0,0,1
123456790588,0,1,0,0,1,1
123456790589,0,1,0,0,0,0
123456790590,0,1,0,0,0,1
123456790591,0,1,1,0,0,1
123456790592,0,1,1,0,1,0
123456790593,0,1,1,0,0,1
123456790594,1,1,0,0,0,1
123456790594,1,1,0,0,0,1
123456790595,0,0,0,0,0,0
