inn,name,activity,city,create_date,reg_date,last_tender_date,contract_value,staff,ban,bidding_num,wins_num,not_executed_contracts,terminated_contracts,likelihood_of_problems,geo_lat,geo_lon
123456789138,ООО Шумгам,Поставка копыт,Кызыл,2019-09-18 16:14:37,2020-05-11 23:19:30,2021-07-10 14:39:10,9701267,280,0,73,17,0,0,0.6413304512199219,51.7191047,94.4376882
123456789139,ЗАО Большой бум,Поставка рогов,Можайск,2002-02-18 21:57:15,2022-12-05 04:45:41,2022-12-28 02:36:46,7267613,619,0,24,18,0,0,0.925493546647655,55.5069259,36.024043
123456789140,КФХ Я на празднике,Поставка копыт,Никольск,2023-02-06 10:39:09,2023-03-20 13:20:33,2023-04-02 02:17:36,5525698,1913,0,90,48,0,0,0.3574902156352183,53.7137496,46.0799857
123456789140,КФХ Я на празднике,Поставка копыт,Никольск,2023-02-06 10:39:09,2023-03-20 13:20:33,2023-04-02 02:17:36,5525698,1913,0,90,48,0,0,0.3574902156352183,59.5351837,45.4576137
123456789141,КФХ Арт-Профи,Поставка рогов,Николаевск-на-Амуре,2001-12-21 11:15:10,2013-06-02 15:11:33,2015-04-11 03:47:11,9977763,8,0,38,32,0,0,0.7330227155783566,53.1460657,140.7111367
123456789142,ООО Алтын,Поставка рогов,Тихвин,2013-03-10 15:00:59,2018-08-10 02:47:44,2022-03-06 06:43:41,8722422,1773,0,23,17,0,0,0.8565976865342418,59.6272904,33.5072731
123456789143,ОАО Пафос,Поставка рогов,Луховицы,2020-04-19 21:47:35,2021-05-27 17:16:12,2022-07-09 01:37:27,6332904,1045,0,90,89,0,0,0.3828323379559656,54.9652077,39.0260266
123456789144,ООО Успех,Стрижка терьеров,Иннополис,2009-06-23 00:19:56,2013-06-01 11:55:16,2014-02-21 04:47:33,3914809,608,0,63,32,2,0,0.6713249599125823,55.7521699,48.7446846
123456789145,ООО Простоквашино,Поставка копыт,Нижнеудинск,2008-08-11 22:54:56,2017-12-02 19:38:55,2018-11-01 14:16:12,9150818,927,0,34,33,0,1,0.2505011971781207,54.8968931,99.0314056
123456789146,КФХ Знайка,Поставка копыт,Лангепас,2003-07-13 10:53:46,2020-08-10 01:49:08,2022-12-16 05:43:54,4787748,734,0,58,14,0,0,0.7724579619773482,61.2536939,75.1807763
123456789147,ООО Звездопад желаний,Поставка рогов,Хабаровск,2021-02-26 19:35:08,2021-08-18 18:49:28,2021-11-09 05:01:01,4124523,328,0,29,15,0,0,0.10379751322092168,48.4647258,135.0598942
123456789148,ООО Четыре квадрата,Поставка рогов,Озерск,2008-12-05 05:24:59,2021-11-26 21:57:06,2022-04-15 11:33:34,6298188,1288,0,31,16,5,0,0.3561605037414285,54.4084705,22.0134438
123456789148,ООО Четыре квадрата,Поставка рогов,Озерск,2008-12-05 05:24:59,2021-11-26 21:57:06,2022-04-15 11:33:34,6298188,1288,0,31,16,5,0,0.3561605037414285,55.763154,60.7076198
123456789149,НКО Карусель желаний,Поставка рогов,Велиж,2009-03-21 11:49:34,2019-04-20 11:23:51,2020-11-16 04:46:06,8262594,1696,0,29,16,0,0,0.37823758059626245,55.6057916,31.1856206
123456789150,ООО Корпорация позитива,Поставка копыт,Тосно,2000-09-16 06:54:58,2009-04-30 06:34:06,2018-10-02 10:15:51,5524319,1963,0,66,15,0,0,0.5989867195240419,59.5407098,30.877812
123456789151,ОАО Августин,Стрижка терьеров,Сельцо,2002-02-22 19:03:14,2013-11-27 13:45:40,2015-01-05 16:00:21,3099699,424,0,17,15,0,2,0.6789421293435294,53.3739884,34.1059172
123456789152,НКО Мир чудес,Стрижка терьеров,Алагир,2014-06-14 08:12:06,2018-11-07 14:25:42,2019-01-28 12:32:31,929794,435,0,97,64,0,0,0.8702576357808602,43.0417684,44.2199715
123456789153,ОАО Дельфиниум,Поставка рогов,Дзержинский,2017-02-09 01:49:43,2019-09-30 08:16:50,2021-11-18 22:06:14,9939756,93,0,105,89,0,0,0.5728122934370163,55.6240869,37.8440276
123456789154,НКО Пряник,Стрижка терьеров,Лахденпохья,2005-11-10 02:13:48,2015-06-17 15:11:13,2022-02-03 13:57:18,7052240,1810,0,74,71,5,0,0.32001711640606323,61.518881,30.1996116
123456789155,ЗАО Успех,Стрижка терьеров,Ахтубинск,2022-12-10 20:45:51,2023-01-04 19:40:01,2023-02-28 17:02:30,7032852,1016,0,41,16,0,0,0.03867422354223127,48.2752034,46.1906462
123456789156,НКО Гулливер,Стрижка терьеров,Сергач,2017-04-20 09:37:48,2020-04-02 06:38:22,2021-05-30 07:48:41,277215,820,0,92,16,0,0,0.06170690103916776,55.5201515,45.4813231
123456789157,КФХ Варенье,Поставка копыт,Лыткарино,2018-02-25 18:01:10,2019-06-13 19:00:30,2022-07-23 18:16:53,9073451,875,0,68,20,0,0,0.16644381153248344,55.5778163,37.9033507
123456789158,КФХ Вермишель,Стрижка терьеров,Могоча,2022-11-29 13:12:37,2023-03-25 14:05:26,2023-03-27 22:21:25,6551716,1461,0,7,6,0,0,0.2599550320995585,53.7361398,119.7660867
123456789159,КФХ Мир сказки,Поставка рогов,Зверево,2013-09-21 06:40:33,2015-04-24 11:11:55,2019-03-07 19:48:05,5257189,1324,0,99,74,1,0,0.5941613205079681,48.0435487,40.1265822
123456789160,НКО Умка,Поставка рогов,Томари,2004-08-22 18:26:08,2007-01-27 16:37:33,2008-12-18 19:51:12,9475873,709,0,40,30,0,0,0.11231158840364897,47.7620108,142.0615837
123456789161,НКО Ромашка,Поставка копыт,Партизанск,2017-11-11 06:13:29,2022-05-07 10:20:37,2023-03-04 04:17:23,2991422,1516,0,82,72,2,5,0.19638010490968616,43.1280578,133.1264567
123456789162,ЗАО Фестиваль,Поставка рогов,Рубцовск,2001-04-15 11:46:51,2010-10-24 07:23:58,2017-01-23 22:22:55,3451075,1163,0,91,90,0,0,0.5824072869277744,51.5012067,81.2078695
123456789163,НКО Модный праздник,Поставка копыт,Ялта,2004-11-03 05:05:44,2013-08-31 20:06:02,2020-09-27 01:38:41,4493569,199,0,40,26,2,0,0.5676708793736032,44.4953612,34.166308
123456789163,НКО Модный праздник,Поставка копыт,Ялта,2004-11-03 05:05:44,2013-08-31 20:06:02,2020-09-27 01:38:41,4493569,199,0,40,26,2,0,0.5676708793736032,44.4164605,34.0444797
123456789164,ОАО Лилу,Поставка рогов,Белгород,1999-09-25 00:09:32,2005-04-22 02:44:11,2017-08-03 20:46:18,6336620,1588,0,32,28,0,0,0.7701778164909151,50.5976472,36.5856652
123456789165,ООО Атлант,Поставка копыт,Неман,1998-04-27 00:48:03,2011-02-15 19:46:43,2019-03-05 21:57:12,8801794,1394,0,105,53,0,0,0.404969628416876,55.0316524,22.0324064
123456789166,ООО Белый лев,Поставка рогов,Болхов,2007-03-14 12:02:34,2017-10-29 03:02:38,2021-04-11 12:00:49,4697045,563,0,38,31,0,0,0.3440224821422929,53.4438496,36.0076833
123456789167,КФХ Фунтик,Стрижка терьеров,Удомля,2006-08-06 01:41:49,2007-08-18 02:13:23,2014-12-23 07:47:11,4683694,1252,0,34,29,5,0,0.7069816586421012,57.8787314,35.0167348
123456789168,ОАО Авача-клуб,Поставка копыт,Камызяк,2014-08-04 12:26:55,2019-04-08 05:16:26,2021-08-15 04:46:50,2531287,1580,0,84,82,0,0,0.4998631367207008,46.110579,48.07333
123456789169,КФХ Счастливые детки,Поставка копыт,Богородск,2020-12-27 05:08:32,2022-03-21 13:25:02,2022-09-23 07:01:46,6989675,390,0,68,3,0,0,0.3235451837974277,56.1020828,43.5135442
123456789170,ОАО Детство,Поставка рогов,Ясногорск,2012-10-17 09:43:24,2014-04-23 20:04:06,2019-05-30 08:25:58,5989381,1573,0,82,39,0,0,0.8089221025455536,54.4795484,37.6896048
123456789171,КФХ Акватория,Поставка рогов,Бирюсинск,1997-04-08 23:24:04,1998-05-09 19:32:30,2007-03-01 11:17:46,9465857,1562,0,99,52,0,2,0.8755942964360266,55.9609167,97.8205348
123456789172,НКО Андерсен,Стрижка терьеров,Коркино,2015-06-04 17:48:26,2020-05-31 02:56:09,2021-01-31 07:23:16,9393879,876,0,79,25,5,5,0.42744536434438685,54.8903147,61.4034576
123456789173,ЗАО Оки-Доки,Стрижка терьеров,Руза,2016-03-12 06:41:00,2017-01-20 16:55:03,2021-09-03 19:55:10,5189433,1117,0,104,9,0,2,0.9468212254846027,55.7014744,36.1959206
123456789174,КФХ Праздничная затея,Поставка копыт,Саранск,2002-01-26 20:57:03,2010-11-12 11:40:09,2015-03-22 01:10:34,4824202,688,0,110,9,5,0,0.9124687342290675,54.1809332,45.1862632
123456789175,КФХ Алые паруса,Поставка рогов,Суздаль,2010-02-28 10:48:41,2019-05-01 18:53:45,2019-12-01 04:58:21,4471494,279,0,85,27,0,0,0.9660116841267176,56.4274441,40.4525692
123456789176,ОАО Лукоморье,Поставка рогов,Колпашево,2009-01-20 17:43:30,2012-10-14 06:18:58,2022-07-26 10:51:06,3251631,1411,0,28,7,0,0,0.25474897613659364,58.3114253,82.9025829
123456789177,ООО Территория игры,Поставка рогов,Зверево,2004-12-30 11:15:11,2005-06-11 02:01:46,2021-05-20 22:08:12,2118307,631,0,54,26,0,0,0.275256803768511,48.0435487,40.1265822
123456789178,НКО Арт-Бум,Поставка копыт,Каменногорск,2018-06-15 09:17:19,2022-05-14 21:33:22,2022-11-20 22:30:07,2874556,1860,0,24,5,2,0,0.6661490349308764,60.950855,29.1308372
123456789179,ООО Попрыгушки,Поставка копыт,Никольск,2010-11-17 19:55:22,2013-03-03 03:17:07,2022-11-15 09:08:15,9509773,960,1,54,48,2,1,0.6628788650157724,53.7137496,46.0799857
123456789179,ООО Попрыгушки,Поставка копыт,Никольск,2010-11-17 19:55:22,2013-03-03 03:17:07,2022-11-15 09:08:15,9509773,960,1,54,48,2,1,0.6628788650157724,59.5351837,45.4576137
123456789180,КФХ Мастерская чудес,Поставка рогов,Дигора,2015-07-05 10:09:32,2015-12-08 04:39:55,2020-09-30 20:27:50,2710516,1382,0,7,5,5,2,0.6347244384776185,43.1567628,44.1549483
123456789181,ООО Ля Мур,Поставка рогов,Починок,2009-12-06 13:00:19,2018-06-06 14:38:17,2018-06-22 04:49:40,7059633,1796,0,0,0,0,0,0.06424134692527761,54.406244,32.4398039
123456789182,КФХ Ирика,Поставка рогов,Тула,2007-07-19 16:30:57,2015-02-16 05:56:16,2021-09-02 11:33:29,434888,525,0,94,67,0,0,0.7446005365904729,54.1920559,37.6153842
123456789183,НКО Киндер,Поставка рогов,Чадан,2015-03-11 06:01:25,2018-04-11 20:51:48,2018-06-14 04:54:33,2529949,1436,0,110,104,0,0,0.38364407859074934,51.2844502,91.5788609
123456789184,КФХ Ля Фэт,Стрижка терьеров,Нерчинск,2014-03-25 12:44:20,2022-01-18 12:51:40,2022-10-28 17:36:58,247809,558,0,29,9,0,0,0.6966782323792358,51.9594977,116.5852383
123456789185,КФХ Мечта,Поставка копыт,Нариманов,2020-09-05 15:08:33,2021-05-03 09:19:43,2021-05-18 16:12:23,4322559,1583,0,99,36,0,0,0.8446623677891827,46.6916565,47.8502476
123456789186,КФХ Атмосфера,Поставка копыт,Петрозаводск,2016-10-11 00:54:07,2022-03-21 07:57:27,2022-11-29 11:22:01,3288590,997,0,109,27,0,2,0.1790446235531823,61.7891264,34.3596434
123456789187,ЗАО Арлекино,Стрижка терьеров,Старый Оскол,2008-02-11 03:17:41,2016-12-08 11:02:57,2021-04-04 22:10:41,8101383,727,0,86,54,0,0,0.030546318713857268,51.2967101,37.8350182
123456789188,ЗАО Сказочная страна,Поставка копыт,Канск,1998-03-11 19:54:10,2010-01-11 07:28:24,2019-06-10 01:47:19,3112090,450,0,102,71,0,0,0.6056332766975961,56.2051282,95.7051096
123456789189,ЗАО Романтик,Стрижка терьеров,Минеральные Воды,2019-03-26 08:40:29,2020-09-24 06:05:46,2021-06-20 12:00:06,4325221,1407,0,2,1,0,0,0.6141697313761424,44.2087273,43.138408
123456789190,ОАО Бантик,Поставка копыт,Шахунья,2004-12-26 06:24:50,2010-05-03 05:27:07,2021-05-02 13:10:05,771781,1112,0,45,29,5,0,0.05171716843352048,57.6764293,46.6129009
123456789191,КФХ Родничок,Поставка рогов,Харовск,2018-05-09 10:33:36,2018-10-22 10:42:41,2021-10-16 04:24:10,11015,621,0,35,21,0,0,0.3180840221034039,59.9479423,40.2000298
123456789192,ОАО Жемчужина,Стрижка терьеров,Заинск,2022-03-21 17:54:33,2022-12-23 21:48:42,2023-03-25 00:03:29,4645157,1260,0,43,32,0,5,0.5007409970044413,55.299053,52.0062972
123456789193,КФХ Золотая звезда,Стрижка терьеров,Магнитогорск,2010-06-09 11:27:15,2020-02-05 17:59:28,2021-12-18 11:41:23,2745993,502,1,25,14,0,0,0.9174248615635955,53.4072153,58.9791437
123456789194,НКО Аистенок,Стрижка терьеров,Аша,2008-01-04 14:41:35,2014-01-15 23:51:50,2022-05-25 04:57:31,8427241,1241,0,14,4,0,0,0.14862236113164695,54.9906527,57.2783953
123456789195,ООО Лесовичок,Поставка копыт,Тырныауз,2009-01-01 14:35:38,2011-09-30 15:42:50,2020-04-04 20:05:03,2500973,1736,0,13,9,0,0,0.3455538086019527,43.3981585,42.9213582
123456789196,ЗАО Звездопад желаний,Стрижка терьеров,Суворов,2014-07-10 15:46:59,2018-03-18 01:40:01,2019-07-28 13:16:57,1526913,243,0,15,11,0,0,0.3867013040077496,54.1343585,36.4807419
123456789197,ООО Оранжевый ёжик,Поставка копыт,Нижний Новгород,2004-02-05 14:02:13,2012-12-15 12:25:21,2014-08-28 04:47:53,9442451,86,0,60,5,5,0,0.0076511036271049715,56.3240627,44.0053913
123456789198,ОАО Утро марта,Поставка копыт,Псков,2018-06-01 06:13:55,2021-08-26 20:37:12,2022-04-02 11:21:37,6047115,409,1,63,19,0,2,0.7890462844168524,57.8194415,28.3317198
123456789199,НКО Соло плюс,Поставка рогов,Верхняя Тура,2010-04-10 08:51:50,2013-11-09 15:15:57,2020-02-15 11:09:00,2335070,1146,0,82,56,5,0,0.7138421339643326,58.3643685,59.8265235
123456789200,ЗАО Эффект Шоу,Поставка копыт,Катайск,2007-03-07 17:23:18,2010-04-09 20:19:38,2021-10-13 00:20:52,4733053,1741,0,100,92,2,0,0.34564921924301717,56.290809,62.5800359
123456789201,НКО Зебра,Поставка копыт,Кодинск,2001-03-12 14:10:59,2015-06-21 15:29:59,2019-08-26 21:32:05,3969399,1105,0,3,2,0,0,0.1842125781988786,58.6032644,99.1797962
123456789202,КФХ Волшебство,Поставка копыт,Сураж,2000-05-16 03:43:28,2019-09-21 04:08:28,2020-06-08 00:52:45,4383184,1361,0,2,1,0,0,0.9468060148627488,53.0170888,32.3938878
123456789203,НКО Рыжик и Ко,Поставка рогов,Сатка,2000-09-01 04:00:02,2015-07-08 06:37:42,2021-03-17 11:55:50,1678464,22,0,17,3,1,5,0.9726823065341277,55.0405288,59.0288975
123456789204,ООО Сказочная страна,Стрижка терьеров,Карачаевск,2007-07-31 00:22:05,2020-05-24 02:28:23,2022-05-01 18:37:54,2165305,767,0,48,34,2,0,0.8484734902572308,43.7732525,41.9143472
123456789205,ООО Августин,Поставка рогов,Владивосток,2000-09-14 07:45:35,2017-05-29 07:30:16,2018-10-15 20:16:29,9741416,1213,0,92,40,0,0,0.08622482278935972,43.1164904,131.8823937
123456789206,КФХ Вот здорово!,Поставка копыт,Ефремов,2004-02-17 01:49:39,2006-02-19 02:21:36,2009-12-24 17:10:42,6805129,1239,0,15,4,0,0,0.6365753367046911,53.1464766,38.0921657
123456789207,ОАО Ежевика,Стрижка терьеров,Верхоянск,2000-07-22 01:41:05,2011-01-28 16:39:45,2019-01-07 02:40:07,4675694,867,0,77,61,0,0,0.8621445166364236,67.5502451,133.390735
123456789208,ЗАО Корпорация позитива,Стрижка терьеров,Юрьевец,1999-01-25 22:44:23,2021-12-12 23:28:08,2022-11-23 17:13:20,9314142,1514,0,13,0,0,0,0.7447876412328372,57.3177781,43.1110401
123456789209,ООО Жираф,Стрижка терьеров,Приморско-Ахтарск,2017-10-31 13:25:45,2022-11-19 04:42:10,2022-12-30 06:49:01,418252,124,0,79,67,0,0,0.7429463665971954,46.0515432,38.1704875
123456789210,ОАО Академия чудес,Поставка рогов,Александровск-Сахалинский,2014-12-14 04:29:37,2018-03-24 14:11:29,2021-02-26 19:03:03,4732887,360,0,14,4,0,0,0.47529624484391086,50.8974378,142.1578559
123456789211,НКО Миниклуб,Поставка рогов,Касимов,2012-07-04 06:40:28,2020-01-03 04:09:06,2021-06-09 03:31:54,2526578,1748,0,84,78,2,0,0.700819035492221,54.9373475,41.3913211
123456789212,ООО Ягодка,Стрижка терьеров,Злынка,1999-09-30 22:15:57,2018-09-25 19:17:14,2021-01-15 00:13:57,260793,1758,0,0,0,0,0,0.5257010576765895,52.4267015,31.7360399
123456789213,ОАО Живите красиво,Стрижка терьеров,Озёры,2013-05-01 02:42:33,2022-10-01 22:05:40,2022-12-20 07:19:51,4600592,866,0,39,8,0,0,0.5879906036803015,54.8541006,38.5599196
123456789214,ООО Нафаня,Поставка копыт,Кяхта,2021-06-28 18:58:49,2023-01-13 01:58:33,2023-01-25 22:50:05,1732740,105,0,64,31,0,0,0.5470033428972266,50.346543,106.4533516
123456789215,ООО Роза ветров,Поставка рогов,Касимов,2017-11-20 08:16:27,2022-09-30 11:57:29,2022-12-13 18:01:52,6762911,172,0,109,13,0,0,0.10408825940013566,54.9373475,41.3913211
123456789216,КФХ Ты и Я,Поставка копыт,Нарьян-Мар,2003-10-02 05:50:31,2011-09-20 07:49:38,2011-11-25 23:22:52,5095215,1780,0,75,71,0,0,0.2887180363709001,67.6379672,53.0069565
