inn;financial_year;str_code;str_value
0221005374;2018;3600;725
0221005575;2019;3600;73329
0221005575;2018;3600;28516
0223004552;2019;3600;(800)
0223004552;2018;3600;(883)
0223004873;2019;3600;1116
0223004873;2018;3600;182
0224012531;2019;3600;17920
0224012531;2018;3600;16460
0224951891;2019;3600;13305
0224951891;2018;3600;3194
0225009154;2019;3600;1170
0225009154;2018;3600;996
0225009394;2019;3600;890
0225009394;2018;3600;773
0225009411;2019;3600;504
0225009411;2018;3600;550
0225009690;2019;3600;577
0225009690;2018;3600;558
0225010470;2019;3600;30417
0225010470;2018;3600;15804
0225010632;2019;3600;0
0225010632;2018;3600;0
0225011019;2019;3600;4580
0225011019;2018;3600;3408
0227006208;2019;3600;266
0227006208;2018;3600;357
0228003810;2019;3600;25602
0228003810;2018;3600;16747
0228005101;2019;3600;150050
0228005101;2018;3600;127911
0228005327;2019;3600;36167
0228005327;2018;3600;36167
0228006955;2019;3600;941
0228006955;2018;3600;0
0229007310;2019;3600;246
0229007310;2018;3600;268
0229010697;2019;3600;59
0229010697;2018;3600;56
0229010954;2019;3600;20877
0229010954;2018;3600;17440
0229950281;2019;3600;496
0229950281;2018;3600;269
0229950531;2019;3600;161042
0229950531;2018;3600;74424
0229953645;2019;3600;428
0229953645;2018;3600;-
0230004698;2019;3600;2567
0230004698;2018;3600;196
0230004962;2019;3600;668
0230004962;2018;3600;656
0231001080;2019;3600;4292
0231001080;2018;3600;4417
0231005905;2019;3600;17771
0231005905;2018;3600;10185
0231008342;2019;3600;806
0231008342;2018;3600;(2381)
0231008649;2019;3600;8068
0231008649;2018;3600;2220
0232002329;2019;3600;11284
0232002329;2018;3600;8000
0232005658;2019;3600;26069
0232005658;2018;3600;23725
0232006965;2019;3600;6249
0232006965;2018;3600;5529
0232007006;2019;3600;32844
0232007006;2018;3600;2752
0232010496;2019;3600;50182
0232010496;2018;3600;39155
0233000973;2019;3600;174012
0233000973;2018;3600;162634
0233005058;2019;3600;13237
0233005058;2018;3600;11738
0233006220;2019;3600;(974)
0233006220;2018;3600;(6147)
0234000655;2019;3600;1097
0234000655;2018;3600;236
0236005440;2019;3600;37
0236005440;2018;3600;223
0236013466;2019;3600;40
0236013466;2018;3600;40
0237003950;2019;3600;125459
0237003950;2018;3600;66918
0237003968;2019;3600;1240
0237003968;2018;3600;2433
0238003657;2019;3600;37190
0238003657;2018;3600;36910
0238003801;2019;3600;3721
0238003801;2018;3600;3285
0238005407;2019;3600;8200
0238005407;2018;3600;7406
0238005439;2019;3600;9203
0238005439;2018;3600;8237
0238006023;2019;3600;223173
0238006023;2018;3600;45945
0238006055;2019;3600;-
0238006055;2018;3600;-
0239005150;2019;3600;12
0239005150;2018;3600;255
0239005216;2019;3600;-
0239005216;2018;3600;-
0241004555;2019;3600;(140)
0241004555;2018;3600;99
0241005414;2019;3600;1498
0241005414;2018;3600;99
0242007929;2019;3600;255340
0242007929;2018;3600;253664
0242007975;2019;3600;(8861)
0242007975;2018;3600;(9803)
0242009362;2019;3600;153752
0242009362;2018;3600;150822
0243003500;2019;3600;1353
0243003500;2018;3600;1568
0243003927;2019;3600;20
0243003927;2018;3600;22
0243004649;2019;3600;5734
0243004649;2018;3600;1729
0243004938;2019;3600;2671
0243004938;2018;3600;2356
0245013624;2019;3600;31972
0245013624;2018;3600;25128
0245019295;2019;3600;3679
0245019295;2018;3600;2805
0245019658;2019;3600;25120
0245019658;2018;3600;18992
0245019753;2019;3600;8352
0245019753;2018;3600;5659
0245021015;2019;3600;11919
0245021015;2018;3600;12311
0245021382;2019;3600;713
0245021382;2018;3600;474
0245021713;2019;3600;99126
0245021713;2018;3600;101698
0245024337;2019;3600;2095
0245024337;2018;3600;2004
0245027345;2019;3600;5920
0245027345;2018;3600;(38736)
0245950472;2019;3600;(355610)
0245950472;2018;3600;(250625)
0245951451;2019;3600;1309
0245951451;2018;3600;669
0245952141;2019;3600;71
0245952141;2018;3600;(890)
0245952720;2019;3600;8038
0245952720;2018;3600;2630
0245955520;2019;3600;88202
0245955520;2018;3600;77552
0245960752;2019;3600;(49)
0245960752;2018;3600;-
0247004329;2019;3600;199983
0247004329;2018;3600;174865
0247004343;2019;3600;1716
0247004343;2018;3600;(664)
0249005215;2019;3600;79856
0249005215;2018;3600;30765
0249006427;2019;3600;0
0249006427;2018;3600;64420
0250006277;2019;3600;25676
0250006277;2018;3600;25574
0250011686;2019;3600;298521
0250011686;2018;3600;163321
0250016331;2019;3600;934
0250016331;2018;3600;(818)
0250017173;2019;3600;0
0250017173;2018;3600;-
0250146813;2019;3600;26514
0250146813;2018;3600;24925
0253003637;2019;3600;-
0253003637;2018;3600;-
0253006620;2019;3600;251122
0253006620;2018;3600;222628
0253007335;2019;3600;-
0253007335;2018;3600;-
0253018658;2019;3600;4869
0253018658;2018;3600;3796
0253020431;2019;3600;86
0253020431;2018;3600;(80)
0254008980;2019;3600;202584
0254008980;2018;3600;202423
0254013123;2019;3600;18
0254013123;2018;3600;12
0254013839;2019;3600;147718
0254013839;2018;3600;32141
0255008687;2019;3600;6829
0255008687;2018;3600;6844
0255009634;2019;3600;71201
0255009634;2018;3600;63779
0255010541;2019;3600;111224
0255010541;2018;3600;111796
0255010968;2019;3600;9480
0255010968;2018;3600;9331
0255011312;2019;3600;38753
0255011312;2018;3600;22441
0255011810;2019;3600;8131
0255011810;2018;3600;4900
0255012154;2019;3600;11967
0255012154;2018;3600;15306
0255014715;2019;3600;(9337)
0255014715;2018;3600;(12410)
0255015885;2019;3600;456965
0255015885;2018;3600;91806
0255016920;2019;3600;1317
0255016920;2018;3600;(192)
0255017240;2019;3600;463
0255017240;2018;3600;278
0255021367;2019;3600;10642
0255021367;2018;3600;-
0256006160;2019;3600;(749)
0256006160;2018;3600;7183
0256006731;2019;3600;105266
0256006731;2018;3600;78357
0256007277;2019;3600;205884
0256007277;2018;3600;175243
0256013665;2019;3600;5625
0256013665;2018;3600;5215
0256016835;2019;3600;(9996)
0256016835;2018;3600;(7174)
0256018871;2019;3600;37913
0256018871;2018;3600;36740
0256021017;2019;3600;8418
0256021017;2018;3600;8184
0256023511;2019;3600;-
0256023511;2018;3600;-
0256024353;2019;3600;(59727)
0256024353;2018;3600;(43659)
0256996711;2019;3600;512492
0256996711;2018;3600;485481
0257005956;2019;3600;36379
0257005956;2018;3600;34524
0257006300;2019;3600;0
0257006300;2018;3600;-
0257006614;2019;3600;48378
0257006614;2018;3600;47378
0257006727;2019;3600;41963
0257006727;2018;3600;40002
0257008040;2019;3600;80514
0257008040;2018;3600;80112
0257009703;2019;3600;327679
0257009703;2018;3600;275095
0257009735;2019;3600;24159
0257009735;2018;3600;21633
0258008491;2019;3600;102437
0258008491;2018;3600;84209
0258011092;2019;3600;107303
0258011092;2018;3600;71898
0258013653;2019;3600;4732
0258013653;2018;3600;6422
0258950293;2019;3600;13612
0258950293;2018;3600;13724
0258951145;2019;3600;(25076)
0258951145;2018;3600;1054
0258952653;2019;3600;10
0258952653;2018;3600;-
0260006195;2019;3600;74482
0260006195;2018;3600;76143
0260007311;2019;3600;(14780)
0260007311;2018;3600;2083
0260008080;2019;3600;6648
0260008080;2018;3600;6475
0260009446;2019;3600;3455
0260009446;2018;3600;2068
0260009573;2019;3600;-
0260009573;2018;3600;-
0260009799;2019;3600;710
0260009799;2018;3600;3453
0260995213;2019;3600;1641
0260995213;2018;3600;(15)
0261002348;2019;3600;271734
0261002348;2018;3600;114652
0261017915;2019;3600;41486
0261017915;2018;3600;39238
0261036805;2019;3600;(2379)
0261036805;2018;3600;(1592)
0261037284;2019;3600;5618
0261037284;2018;3600;5854
0261039348;2019;3600;337
0261039348;2018;3600;39
0262002855;2019;3600;2488
0262002855;2018;3600;2727
0262007243;2019;3600;94920
0262007243;2018;3600;87072
0262010609;2019;3600;-
0262010609;2018;3600;-
0262011680;2019;3600;212150
0262011680;2018;3600;190156
0262012846;2019;3600;21305
0262012846;2018;3600;21297
0262017548;2019;3600;8020
0262017548;2018;3600;9612
0262018622;2019;3600;180030
0262018622;2018;3600;179628
0262018654;2019;3600;107790
0262018654;2018;3600;70652
0262020413;2019;3600;2065
0262020413;2018;3600;1607
0262026246;2019;3600;(8291)
0262026246;2018;3600;(31087)
0263007775;2019;3600;5473
0263007775;2018;3600;3546
0263009130;2019;3600;1207
0263009130;2018;3600;1568
0263012310;2019;3600;246485
0263012310;2018;3600;176733
0263012729;2019;3600;37857
0263012729;2018;3600;37417
0263015399;2019;3600;6559
0263015399;2018;3600;152
0263017332;2019;3600;28252
0263017332;2018;3600;29897
0264006823;2019;3600;379476
0264006823;2018;3600;300988
0264011929;2019;3600;0
0264011929;2018;3600;-
0264014479;2019;3600;167705
0264014479;2018;3600;173185
0264018508;2019;3600;74498
0264018508;2018;3600;73860
0264050893;2019;3600;45131
0264050893;2018;3600;51443
0264051390;2019;3600;135503
0264051390;2018;3600;94871
0264052072;2019;3600;54545
0264052072;2018;3600;27737
0264056045;2019;3600;29570
0264056045;2018;3600;28720
0264056856;2019;3600;7616
0264056856;2018;3600;5485
0264059920;2019;3600;4648
0264059920;2018;3600;3032
0264061430;2019;3600;38982
0264061430;2018;3600;-
0264063204;2019;3600;4465
0264063204;2018;3600;4524
0264064744;2019;3600;35970
0264064744;2018;3600;31231
0264066269;2019;3600;6326
0264066269;2018;3600;2709
0264066452;2019;3600;116637
0264066452;2018;3600;10
0264068347;2019;3600;378
0264068347;2018;3600;1253
0264070314;2019;3600;(874)
0264070314;2018;3600;1131
0264072287;2019;3600;2687
0264072287;2018;3600;3659
0264074012;2019;3600;1332
0264074012;2018;3600;808
0264074887;2019;3600;(76)
0264074887;2018;3600;(304)
0265018645;2019;3600;3838
0265018645;2018;3600;3781
0265022803;2019;3600;78892
0265022803;2018;3600;77150
0265029750;2019;3600;551131
0265029750;2018;3600;707419
0265031050;2019;3600;61811
0265031050;2018;3600;53261
0265031950;2019;3600;0
0265031950;2018;3600;39548
0265034326;2019;3600;(53506)
0265034326;2018;3600;(53602)
0265034453;2019;3600;-
0265034453;2018;3600;-
0265036027;2019;3600;24061
0265036027;2018;3600;37295
0265042670;2019;3600;-
0265042670;2018;3600;-
0265044589;2019;3600;364
0265044589;2018;3600;519
0265045776;2019;3600;24474
0265045776;2018;3600;25297
0266015566;2019;3600;-
0266015566;2018;3600;-
0266017323;2019;3600;33014
0266017323;2018;3600;33563
0266023599;2019;3600;21052
0266023599;2018;3600;16812
0266025363;2019;3600;2123
0266025363;2018;3600;3714
0266026180;2019;3600;14663
0266026180;2018;3600;13517
0266033685;2019;3600;143441
0266033685;2018;3600;169442
0266035322;2019;3600;-
0266035322;2018;3600;-
0266039912;2019;3600;20608
0266039912;2018;3600;6016
0266040717;2019;3600;292
0266040717;2018;3600;189
0266041220;2019;3600;29624
0266041220;2018;3600;16498
0266042471;2019;3600;-
0266042471;2018;3600;-
0266045850;2019;3600;53341
0266045850;2018;3600;48343
0266048970;2019;3600;95174472
0266048970;2018;3600;66238877
0267009491;2019;3600;1941
0267009491;2018;3600;1882
0267011050;2019;3600;(29669)
0267011050;2018;3600;43746
0267017414;2019;3600;83134
0267017414;2018;3600;90654
0267018217;2019;3600;-
0267018217;2018;3600;-
0267019387;2019;3600;(4321)
0267019387;2018;3600;6808
0267019644;2019;3600;14455
0267019644;2018;3600;8153
0267020294;2019;3600;-
0267020294;2018;3600;-
0267021065;2019;3600;3011
0267021065;2018;3600;6657
0267021724;2019;3600;-
0267021724;2018;3600;-
0268000043;2019;3600;169051
0268000043;2018;3600;166276
0268003446;2019;3600;120417
0268003446;2018;3600;119277
0268008010;2019;3600;8596738
0268008010;2018;3600;9494020
0268012497;2019;3600;644851
0268012497;2018;3600;611282
0268021614;2019;3600;1782
0268021614;2018;3600;1714
0268031154;2019;3600;10
0268031154;2018;3600;10
0268031852;2019;3600;-
0268031852;2018;3600;-
0268035127;2019;3600;0
0268035127;2018;3600;0
0268052700;2019;3600;-
0268052700;2018;3600;-
0268053990;2019;3600;5394
0268053990;2018;3600;14961
0268055959;2019;3600;44713
0268055959;2018;3600;43083
0268056399;2019;3600;19863
0268056399;2018;3600;19689
0268056649;2019;3600;1700
0268056649;2018;3600;1690
0268061141;2019;3600;8625
0268061141;2018;3600;5779
0268063710;2019;3600;2565
0268063710;2018;3600;1424
0268065499;2019;3600;86684
0268065499;2018;3600;93203
0268068757;2019;3600;269818
0268068757;2018;3600;242623
0268069831;2019;3600;(60428)
0268069831;2018;3600;(45988)
0268073154;2019;3600;10487
0268073154;2018;3600;10141
0268074912;2019;3600;34462
0268074912;2018;3600;22586
0268082600;2019;3600;20485
0268082600;2018;3600;2617
0268083219;2019;3600;61
0268083219;2018;3600;42
0268084766;2019;3600;1994
0268084766;2018;3600;1950
0269016504;2019;3600;51587
0269016504;2018;3600;49291
0269019015;2019;3600;10649
0269019015;2018;3600;9740
0269020902;2019;3600;64437
0269020902;2018;3600;45631
0269022392;2019;3600;15326
0269022392;2018;3600;15241
0269024103;2019;3600;4479
0269024103;2018;3600;3848
0269026990;2019;3600;1759
0269026990;2018;3600;337
0269027337;2019;3600;(956)
0269027337;2018;3600;527
0269027496;2019;3600;10724
0269027496;2018;3600;10581
0269028130;2019;3600;4503
0269028130;2018;3600;3990
0269028549;2019;3600;8155
0269028549;2018;3600;(419)
0269029221;2019;3600;2902
0269029221;2018;3600;3786
0269030516;2019;3600;22696
0269030516;2018;3600;22942
0269030675;2019;3600;14823
0269030675;2018;3600;14803
0269031870;2019;3600;206
0269031870;2018;3600;102
0269032418;2019;3600;8366
0269032418;2018;3600;8164
0269035659;2019;3600;5868
0269035659;2018;3600;3835
0269036490;2019;3600;63731
0269036490;2018;3600;28338
0269038963;2019;3600;1629
0269038963;2018;3600;1314
0269996814;2019;3600;2211
0269996814;2018;3600;662
0269999117;2019;3600;528
0269999117;2018;3600;250
0270000570;2019;3600;90518
0270000570;2018;3600;77342
0270013650;2019;3600;4955
0270013650;2018;3600;5172
0270016033;2019;3600;162689
0270016033;2018;3600;129779
0270016629;2019;3600;48488
0270016629;2018;3600;52470
0270020544;2019;3600;-
0270020544;2018;3600;-
0270021273;2019;3600;157
0270021273;2018;3600;349
0270021932;2019;3600;430
0270021932;2018;3600;872
0270406435;2019;3600;18344
0270406435;2018;3600;653
0270406530;2019;3600;2717
0270406530;2018;3600;2528
0270406570;2019;3600;7469
0270406570;2018;3600;5297
0270995195;2019;3600;1817
0270995195;2018;3600;2452
0271009046;2019;3600;22119
0271009046;2018;3600;13758
0271009247;2019;3600;314805
0271009247;2018;3600;235814
0271009511;2019;3600;0
0271009511;2018;3600;-
0272011390;2019;3600;-
0272011390;2018;3600;-
0272012500;2019;3600;191932
0272012500;2018;3600;154118
0272015324;2019;3600;24630
0272015324;2018;3600;50907
0272017353;2019;3600;(298577)
0272017353;2018;3600;(268384)
0272021448;2019;3600;11269
0272021448;2018;3600;9175
0272024424;2019;3600;28108
0272024424;2018;3600;26686
0272024752;2019;3600;1132
0272024752;2018;3600;374
0272904475;2019;3600;13356
0272904475;2018;3600;7059
0272906634;2019;3600;-
0272906634;2018;3600;-
0272906850;2019;3600;3079
0272906850;2018;3600;1703
0272907589;2019;3600;-
0272907589;2018;3600;-
0272908166;2019;3600;4349
0272908166;2018;3600;2470
0272910119;2019;3600;0
0272910119;2018;3600;0
0272911095;2019;3600;198
0272911095;2018;3600;10
0272911120;2019;3600;3309
0272911120;2018;3600;-
0273002381;2019;3600;3529
0273002381;2018;3600;3538
0273029270;2019;3600;2740
0273029270;2018;3600;2129
0273030276;2019;3600;8611
0273030276;2018;3600;8559
0273038268;2019;3600;1622
0273038268;2018;3600;1526
0273041750;2019;3600;21119
0273041750;2018;3600;15484
0273043821;2019;3600;9740
0273043821;2018;3600;14626
0273045265;2019;3600;124962
0273045265;2018;3600;124670
0273050716;2019;3600;32170
0273050716;2018;3600;24322
0273054767;2019;3600;369366
0273054767;2018;3600;390287
0273056228;2019;3600;-
0273056228;2018;3600;-
0273058271;2019;3600;7925
0273058271;2018;3600;2714
0273059927;2019;3600;20486
0273059927;2018;3600;22754
0273072607;2019;3600;(837582)
0273072607;2018;3600;(435782)
0273074442;2019;3600;313885
0273074442;2018;3600;313780
0273080044;2019;3600;605
0273080044;2018;3600;1173
0273080975;2019;3600;-
0273080975;2018;3600;-
0273083422;2019;3600;50976
0273083422;2018;3600;50256
0273088205;2019;3600;233718
0273088205;2018;3600;215362
0273090268;2019;3600;3306
0273090268;2018;3600;2793
0273091416;2019;3600;-
0273091416;2018;3600;-
0273098563;2019;3600;-
0273098563;2018;3600;-
0273098860;2019;3600;1773
0273098860;2018;3600;1683
0273099630;2019;3600;1810
0273099630;2018;3600;1754
0273900530;2019;3600;216
0273900530;2018;3600;128
0273900924;2019;3600;0
0273900924;2018;3600;(4075)
0273901822;2019;3600;2109
0273901822;2018;3600;1688
0273903428;2019;3600;12644
0273903428;2018;3600;7820
0273903724;2019;3600;261
0273903724;2018;3600;168
0273909596;2019;3600;11193
0273909596;2018;3600;10999
0273911098;2019;3600;(46336)
0273911098;2018;3600;(33497)
0273915416;2019;3600;(28)
0273915416;2018;3600;(35)
0273916265;2019;3600;112
0273916265;2018;3600;66
0274003170;2019;3600;2879
0274003170;2018;3600;2876
0274016330;2019;3600;97174
0274016330;2018;3600;98507
0274018377;2019;3600;17224092
0274018377;2018;3600;13049403
0274019902;2019;3600;695
0274019902;2018;3600;613
0274030279;2019;3600;2924
0274030279;2018;3600;1026
0274036993;2019;3600;6404594
0274036993;2018;3600;3588106
0274062440;2019;3600;3362
0274062440;2018;3600;3901
0274063059;2019;3600;3955
0274063059;2018;3600;3187
0274063387;2019;3600;315356
0274063387;2018;3600;339566
0274064976;2019;3600;45133
0274064976;2018;3600;36063
0274067977;2019;3600;37706
0274067977;2018;3600;28146
0274068674;2019;3600;379312
0274068674;2018;3600;366585
0274068988;2019;3600;92805
0274068988;2018;3600;84102
0274069340;2019;3600;17802
0274069340;2018;3600;14915
0274072504;2019;3600;-
0274072504;2018;3600;-
0274079299;2019;3600;1907
0274079299;2018;3600;1510
0274089610;2019;3600;(927292)
0274089610;2018;3600;88633
0274092758;2019;3600;(599379)
0274092758;2018;3600;(430238)
0274095068;2019;3600;90178
0274095068;2018;3600;83574
0274096907;2019;3600;386539
0274096907;2018;3600;374082
0274100631;2019;3600;20153
0274100631;2018;3600;12706
0274101770;2019;3600;3079
0274101770;2018;3600;2797
0274101890;2019;3600;49815
0274101890;2018;3600;4590
0274104548;2019;3600;102116
0274104548;2018;3600;86792
0274108302;2019;3600;249230
0274108302;2018;3600;165930
0274110679;2019;3600;21163576
0274110679;2018;3600;9335518
0274114313;2019;3600;-
0274114313;2018;3600;-
0274116173;2019;3600;(115864)
0274116173;2018;3600;128423
0274116374;2019;3600;51432
0274116374;2018;3600;51181
0274121977;2019;3600;19558
0274121977;2018;3600;18362
0274123438;2019;3600;33403
0274123438;2018;3600;30033
0274130467;2019;3600;637
0274130467;2018;3600;249
0274131950;2019;3600;10634
0274131950;2018;3600;9659
0274139540;2019;3600;23038
0274139540;2018;3600;18090
0274141807;2019;3600;54845
0274141807;2018;3600;67397
0274144861;2019;3600;3621849
0274144861;2018;3600;1697347
0274146925;2019;3600;7092
0274146925;2018;3600;6095
0274152492;2019;3600;322
0274152492;2018;3600;1776
0274158871;2019;3600;7821
0274158871;2018;3600;13215
0274165639;2019;3600;127251
0274165639;2018;3600;129551
0274166424;2019;3600;-
0274166424;2018;3600;-
0274171978;2019;3600;75661
0274171978;2018;3600;75639
0274172065;2019;3600;187
0274172065;2018;3600;120
0274180027;2019;3600;18953
0274180027;2018;3600;12355
0274180845;2019;3600;1176
0274180845;2018;3600;301
0274182803;2019;3600;4559
0274182803;2018;3600;2461
0274193121;2019;3600;8766
0274193121;2018;3600;5446
0274903741;2019;3600;41386
0274903741;2018;3600;559
0274905273;2019;3600;(272)
0274905273;2018;3600;(272)
0274906848;2019;3600;1884
0274906848;2018;3600;(1518)
0274907344;2019;3600;241
0274907344;2018;3600;107
0274909503;2019;3600;53
0274909503;2018;3600;(9)
0274914038;2019;3600;(64)
0274914038;2018;3600;(80)
0274917800;2019;3600;1185
0274917800;2018;3600;190
0274922494;2019;3600;367
0274922494;2018;3600;114
0274927245;2019;3600;35196
0274927245;2018;3600;40096
0274927767;2019;3600;1571
0274927767;2018;3600;637
0274934242;2019;3600;234
0274934242;2018;3600;256
0274934404;2019;3600;670
0274934404;2018;3600;238
0274944160;2019;3600;-
