inn;avg_staff_qty
2536271493;1
6674316682;13
7811653130;3
5402033485;4
2222838823;2
7445028476;1
7105512859;1
5507223758;2
5043044058;0
5404032504;1
3443079220;2
6440033784;1
3525382933;0
2901287507;0
5035029514;0
7610124666;7
7329019618;1
2465167380;1
7107089283;0
0273901822;14
0278904168;0
3662166973;2
3810318453;0
6686080015;0
3525326664;0
4345287305;1
5018150119;1
6165000719;3
7734380824;17
6722030277;2
1841062014;1
5443026053;4
1840069881;1
7840064482;1
4632114585;1
7726521574;0
5043067070;3
1109015110;1
1414012919;0
6439090033;0
1650380425;2
4345471706;2
5405186377;20
3255049992;0
7714326089;14
7720289653;4
9102160151;18
7811613674;0
7415078416;2
6732072036;3
6163209426;0
8701005315;1
7802615403;3
7709248798;7
7839033070;1
2466222612;1
1803902294;2
5009073637;81
8912000669;12
6670475385;0
5031120836;1
8905062375;2
7724329233;1
2901228678;2
0265020098;3
7708682120;3
9204571263;29
9204000301;4
7203360185;1
8901028503;8
5406990559;0
7902536988;14
7702741370;3
3904088149;7
6319181761;12
6312137964;1
4501212660;0
6506009954;18
2373001280;30
6162069230;9
7725476093;1
8905064527;9
7811686009;2
7627048886;1
0275910004;3
0274934154;1
7453295316;0
5904285856;2
7709879190;4
1435277440;2
7840344271;1
7731316154;1
5507154543;7
9729027945;0
7723475739;0
4632255040;1
7724911530;24
7804471330;1
2537133930;1
6671408455;7
7707329755;6
1841073739;2
6670202243;1
9729282920;0
7724470243;1
2203001821;2
2225162692;3
1433030078;1
7802268887;1
7328039040;11
1215151467;1
6658424578;10
5403144477;17
7452033244;19
6154149611;1
5432001995;1
5410076034;0
0571008156;4
3805733101;1
7702581461;1
0725025370;2
9729188332;3
0716011797;1
2634085054;1
5047031229;7
1655230511;1
5027276196;1
1435293604;5
7701327568;2
1106023715;1
7743175388;1
7719649319;4
3327143186;0
5257188120;0
1840083188;1
7460045980;61
7817327260;23
5834116883;2
2013008191;0
6453157770;2
7806384193;2
5003080395;18
9718042807;1
6453105651;1
0276935450;1
2626041381;2
2443029193;1
7702451769;20
7801563022;1
1650366445;2
6658518410;1
1629006922;1
0258951145;95
9715287340;1
1435288139;0
2225045340;0
3123364814;4
7819310706;2
4205365472;1
6321443541;1
5250063845;1
2224182463;517
3015107048;9
1841031714;1
5042134407;2
4027119829;36
2465272579;0
2816008463;34
4025051269;19
2366002317;5
6375004131;0
2343017973;10
5823008981;4
5110006967;2
0276935957;1
0276112914;10
6234155770;0
5609192820;1
8904038570;4
2918004676;1
5407957836;2
3662244950;3
2447013236;10
6143089329;4
7733299842;2
6167137846;1
1901142080;0
7705671018;8
4632161338;9
9102237118;2
3906366592;1
3304001234;72
7839100182;1
5262265645;5
4252008598;6
3702605179;1
7804273258;1
6027186280;1
9102017419;19
5406348091;7
7801323398;2
2724217354;0
7714740243;0
6311145539;18
0317741248;2
7733326165;1
0917035100;1
6454093663;15
7801298720;3
6658513299;1
7710268968;9
0572021181;5
9710011268;3
2311212298;6
2624033956;9
7720314807;2
7612037200;9
2636215580;1
3662262701;0
4004020936;7
2465285730;1
6162054032;13
4252004040;0
6319224782;2
1650359254;3
3810065812;1
7842126568;2
5321122553;63
8615011795;32
1660051243;12
7820000314;17
4212031350;5
7535008308;0
7717583510;0
3914015407;19
0326043183;1
5506212136;1
7449092923;0
6732159664;3
6443021339;2
5022065434;1
7713448937;25
4703152903;1
3015108972;1
5834055662;0
5047228151;2
5404062668;1
6501120204;0
6162064129;4
0901000623;0
4826088920;5
7810737765;1
1660264474;0
7706463518;0
6165217302;3
1658102772;11
7733896648;1
7813457639;2
2312185826;1
5261096377;0
3906951836;1
0262019626;1
7743939202;2
6315660266;101
1013008810;2
6679021315;0
6027132580;0
1650378923;6
5003131025;1
7722396361;3
0270015696;2
0272013609;18
9709038748;13
7719466481;30
7810752770;2
7801531045;3
2711003475;0
2204005480;38
4510030465;1
3459074387;0
1832149332;0
6501266370;0
2311177572;14
2703094447;1
2221227701;6
7714902600;12
3253000582;79
4804006352;7
5038056731;1
5905028072;17
1837001700;3
8602195714;1
4109005406;24
7813181814;29
3812141000;1
4632121582;1
4632121889;4
6452082730;12
4501221840;1
7733234010;1
7725472902;0
5001118653;12
0276136136;0
7802662442;1
2267005660;1
7719446541;3
9717025654;14
3804049308;1
1650339160;1
7702441993;1
0278944210;75
0219008191;2
8703010230;23
9731037281;0
4401191261;1
6671176941;1
2013433196;5
7801651279;4
3257001812;6
7720392185;8
6319164220;5
7731353438;0
2204082950;2
7106532590;0
2462233927;1
9204020668;18
1660220420;1
5405046130;1
5051006994;0
0275919254;0
1413001181;0
7017301658;3
7720801007;1
7730634806;39
4230009534;1
7736665310;5
7720344583;1
5406577535;19
7806205711;0
5009077448;2
7327079724;0
7810609668;1
7811263130;21
1404005849;0
1903005308;270
2466202983;70
7816535973;59
6658418824;0
6154140295;2
5036152084;0
7703391664;7
7751157520;3
9718130644;4
6027196601;2
3662240151;10
7725340896;4
2723197360;1
6634012649;1
7743910080;1
2310138274;1
3255504240;0
5401211008;3
7715750163;8
5027271455;1
7751152761;1
9731019028;2
7722470103;0
7839110649;2
6671432627;17
7604333580;0
9718080055;1
0326034100;0
7840048191;1
7839046143;2
5248034861;2
7701358710;1
7841511775;1
5190052765;2
7734584916;3
6820031455;0
2723189785;1
6319215900;1
5022049288;14
0326558182;1
2508129880;27
4705061803;0
7723378340;1
3808269142;1
7805302367;2
7707609456;0
7743132458;4
2361013386;102
1651076587;0
5904331566;5
1433025021;0
1433025085;1
0323387595;1
7743089474;0
0277131726;0
7717763048;3
7017436704;9
7456043130;1
5012100344;4
2014017431;2
6678093910;0
2543115248;2
0257011830;6
5906150999;1
0306216769;10
2901239542;2
5012093810;14
5612167051;3
2460092029;1
7743121390;16
2222840290;1
2721205008;6
4205195012;7
6726012293;1
5110000130;4
7722459163;0
7704402140;1
7728773418;4
3461062276;1
1514005256;2
7802641869;12
6166096330;3
6321103312;14
6322027992;17
7731374131;1
2308264793;1
2311287649;1
6659103231;8
5047181030;3
6325059470;3
7722390426;1
0232010136;3
6324055459;14
6013004187;1
7019038280;52
5410784975;1
1431012620;1
4501187798;16
5635008940;6
2365013637;1
7701515025;2
5003117045;2
7814122321;2
7447275576;18
5259115897;1
5426124212;1
0323368850;0
5042000812;189
7811497361;1
6025050519;1
6165121590;37
4345130248;3
6620011490;5
7811567562;0
5053048140;1
4825042400;11
5406512520;1
4710012375;1
5401958745;1
7715990969;10
7204153294;2
4823060820;16
4404004738;101
6220009056;37
5027226639;1
1103015875;4
6950113606;1
7728697975;1
6704010084;0
7807164698;3
1435209867;1
0408016409;4
7709805382;1
7802615266;0
0411143260;1
9102241330;3
6501113479;1
7810031634;1
6658438556;1
9204015386;30
7017364785;0
9701046472;4
7725325320;5
7813534266;5
6686031032;1
6658443683;1
5245021014;0
7321006504;0
0278944481;1
9110023208;4
4826137278;0
3811441700;8
5050130325;3
7804184311;0
6914018918;3
2543131176;1
7733315251;2
2721219681;0
3123422054;0
7728391345;3
2724182334;2
1832096384;4
6319226074;1
2724172470;1
5404071398;0
7206059794;0
1408004719;1
4401023676;6
4345023976;1
5321191317;3
7448133937;1
7017431632;4
7751072668;3
2464121143;1
6722029634;0
7726237027;1
0219005673;0
6829136396;3
1831174512;7
7839310373;2
6906012038;10
2223584120;1
2310125780;3
6150095676;1
6829062514;82
2540236396;1
5024186924;1
2808021990;23
7743256020;3
7704455173;8
6154152491;2
2464264575;1
2704025904;117
7203445939;2
6677008069;13
2333020871;150
2465138005;0
5539014972;0
2450035335;1
5261123567;4
5504104463;0
8602279330;2
3503004110;0
0276920414;1
5837069014;3
9715295084;6
5603044991;24
3702159887;5
7733296545;2
5948054616;3
5609073540;1
6501241086;1
2723129232;3
7713500231;2
6732042218;38
5031102837;3
5401972669;1
4401179698;6
7727314852;1
7817051407;3
6111014200;4
3849071705;1
6330084472;2
7716592569;33
1427010620;0
7704305026;84
7719402960;2
6318199910;1
9729287478;1
4349004565;6
3604001468;186
4214033755;1
6313544056;1
2466167633;9
7718288973;1
1655044191;10
4214019006;2
5532008056;0
2624801936;8
9721014260;1
7802841804;3
3662135340;21
5404078153;0
1001281211;9
9710027282;1
5403005307;17
6166104460;11
7411020408;4
4217097281;0
2901194997;0
7704796110;2
4205305956;2
7203338750;1
7721347474;10
7529009857;0
4101147783;1
7751039526;9
1639057980;31
5020082184;1
3454002879;0
2626801498;55
1701054285;1
8602266242;1
3702167951;6
5043060074;29
7804499008;6
1657146505;2
7602078945;1
7453293100;1
6167132929;11
5022050318;0
5902852595;6
2540133182;4
2320230688;24
8601036743;33
4020006512;27
5401963304;1
5407461741;1
4312146147;5
6319207995;3
4412003819;0
5752034083;41
4011028862;4
4345354657;26
3812102146;1
6658511848;0
1435244621;17
3702674648;1
1901089831;1
0278208080;53
5920034916;1
5610218198;1
5440110331;6
3328009715;0
4501188576;1
2901281230;1
2703021230;15
5917002640;0
7720775886;1
6952003535;0
5017091573;1
2724098562;3
5017117126;31
1651082710;1
6165148313;3
5528046820;0
5906156648;0
6426004615;17
2543038593;4
2537039302;0
5609178215;1
2364018103;1
7017460136;2
5193408642;9
6234041081;5
2721209147;1
5053032911;2
7806249469;2
4217196388;4
7716213845;6
7731391521;1
7327084146;1
7705548663;1
7810672772;6
7716856130;3
7733320526;0
7716943150;1
0273917780;2
3664103344;8
1628008814;9
5959001454;17
6025027887;1
7203413863;1
7728365987;1
2506013664;2
5029220047;2
5321163045;2
5904290920;10
5959001140;3
7805721784;0
7720410878;20
2222864559;1
3666059179;0
7816560923;0
0233008242;32
0572023051;0
6512005130;1
2123020681;2
8601051276;1
7718845857;1
5902176192;0
5934010129;857
5260160943;2
7743003967;1
4346047440;6
7727309404;13
9710023626;31
5509007150;2
7451421276;0
7451421300;0
3808199262;27
5503173961;11
7725535454;0
7807381942;0
7701756101;4
8617035209;0
6671008584;3
5836661958;0
7448130132;0
6168055811;3
7716819682;1
0268076116;0
5029115814;1
3907031077;1
6661032852;5
7723820199;1
1659128269;2
1650332326;3
7811612896;12
7731318923;3
5911079540;1
7130008691;37
2465111677;4
2450035455;2
0326568215;1
5053014398;12
2717010327;1
7731387444;1
7536128750;1
7736293077;2
6150040966;79
3801115320;4
3810327313;2
5612077714;4
9715201569;1
4212037708;2
6453141681;1
6510011730;0
2334025760;4
3257045714;3
5452003729;1
1435254235;10
0411174187;4
6679106181;2
5834024907;3
6234013246;22
6234013292;0
5260122666;0
7722470424;1
6122019313;0
2461040601;1
3525409529;5
0272911049;0
7447093030;3
7017454686;4
1659196068;0
1651048678;1
7017454661;4
7716872622;1
4302004062;1
9102235640;2
5190060445;10
6330081577;1
4826134982;1
5005058660;0
6949111971;1
6324067550;4
4825114775;0
4705070195;3
7719851719;0
5245021208;1
6607011621;2
6136001154;22
6633024867;4
7720816902;1
2901143914;2
6141054539;3
2463116447;1
5035030647;1
7720291123;1
7838084139;2
2635242704;1
1647018470;1
5504085355;3
2222860787;1
2543115840;3
0573011122;21
6612052246;0
7728433570;5
7811697459;0
6670406423;1
7448220971;1
4632208868;0
1435241300;1
7103505542;1
7813234865;1
7801509716;1
3801146215;1
2723181433;8
7719814763;1
6450095395;2
9715206503;3
3443140186;2
6413010354;1
7714399834;3
1512020386;3
7802651899;0
7716889785;1
3241013330;0
5405022611;10
0275029477;1
7734412586;3
2466174373;6
3123456536;1
1435331151;1
2804018700;17
7719477236;1
2901263376;1
5907040244;2
9709032898;4
2222834787;2
5018129163;3
7731231711;3
5001066116;0
5235006585;30
4704093915;5
5034047817;3
3444214899;0
6321349010;1
6006002510;29
4307015653;5
7733699248;8
5957018100;4
3812151030;0
7713719961;1
2901120811;2
7727309997;2
1612009322;13
5009108833;1
9701062555;31
5903130585;1
6330056316;6
3662244269;1
1652024493;2
2723188238;7
2466243860;3
3702079310;39
2250004717;30
2309145020;6
2635216905;0
2466169006;23
6213013397;5
5443003987;12
3665802761;0
0253019740;1
0503008687;0
6317131050;1
7743192400;6
5404056488;3
7014062232;1
5030090924;1
5012088094;2
5904212505;0
4345382943;23
6324005257;1
7708813895;0
5534021616;0
1510025082;5
1661048980;1
5452003775;5
7814747757;1
5911077159;0
3810067841;1
2234015221;2
6163134675;1
5205005418;5
7430027511;7
7802609671;1
7701657728;6
6025031259;21
7451232617;8
5029223792;1
1840071496;1
7804599860;7
7606113414;4
5609085338;4
1840056392;0
7721818860;1
7415089030;1
7816345468;0
6155063043;8
7203241244;1
0261037220;1
4345410171;1
1102078223;0
5321032155;18
6732131570;7
3241012745;7
7804205674;0
7839383205;2
6670465274;1
3665080121;5
7707071873;41
0608043713;2
6311169995;3
7802830760;1
5321198859;0
7724935925;4
6318245050;0
8905041174;6
7710757503;4
7707830009;0
2225147750;8
7705357757;17
6234185189;2
6670398814;1
6319174919;5
7816647853;1
3329075647;3
6154558967;14
4401156362;2
4704062280;2
5252033290;1
4345232426;2
1660054050;0
6319734920;0
7722473217;1
7715184528;3
6321430310;7
7727317973;11
9718006894;0
2130126054;10
0919001314;7
5921030551;6
4029048450;3
7723378990;0
0274119745;19
1327019925;3
2225200002;1
0724002570;1
3122504836;13
6454087691;1
4401188371;0
7733258250;1
7455024054;1
7004007592;0
2334023201;12
7718896308;3
6234152708;44
5249145356;3
6679111375;0
7804607849;5
6234154991;2
7802437983;8
7804619668;1
9710023672;2
0274923473;9
7724357054;1
2320141212;56
2466199875;1
7447267350;1
7602133970;1
6732149391;2
7841083343;1
2501018115;55
7709844617;0
5433198416;1
5406406201;25
6381012469;65
1901053024;9
7810614756;1
7802594545;0
5027244878;6
7447265810;1
6130010089;2
6316203953;1
5001107411;0
2303021966;48
0816038369;2
7728844130;4
2311285433;1
0276943080;0
1635007515;7
3801093309;1
7207018173;21
4101101644;10
2463099199;1
6686042179;1
1435269496;1
3664018177;2
7113503495;2
7811553714;0
4027113979;3
7802658220;4
0105081039;2
7701916122;0
2815016863;63
4205358235;2
7804616811;1
5404476933;2
6312134811;3
7719177955;6
2317082408;1
3662226904;4
6440019170;2
4900002255;7
5190123230;0
1655336250;0
7805655242;4
7810468103;8
7806212518;1
6829116826;1
6381004860;7
4501213670;0
2413007869;1
5029212832;1
5001089709;11
5916025556;4
6317108741;1
1821013072;1
5034050545;1
3702013736;5
9710001742;3
7801445621;5
2403007059;30
9110018159;2
2901232339;3
7810891069;1
7325165174;16
7734347697;0
6318033190;3
1902028334;11
1840076818;0
9729230506;1
5504158980;0
2635128656;7
1402019652;1
5610215623;3
5190078925;0
0254027599;6
7840032900;5
3444272957;4
6143085356;1
7816689518;2
7816689525;1
0560029570;0
0917015819;1
6116009187;11
7751151422;4
1660321605;1
2462064122;0
3459008384;4
5638067132;5
5032203637;3
7328100369;13
6731032496;2
4826134573;1
7723922306;26
7816515776;0
3334016862;0
3435130681;5
7722405633;1
6829134550;6
0268081050;1
3816021716;1
2465121724;2
1701055553;1
5612170311;1
0233005675;1
7709831632;19
6165126422;1
3812118330;7
5837013808;2
4626003975;21
5024183916;1
7840052818;0
7710937785;8
0276144000;1
1417006656;8
6617026634;3
6829133596;0
2308257193;1
5020034631;63
7723432132;1
7805346974;1
2311235168;1
4025451002;1
5903135992;1
9729203407;6
3808221398;0
5501221024;1
6452127557;5
6111014176;2
6501283343;5
2713020042;0
7728446146;1
6141054088;0
3665801493;1
6321417372;1
3662237230;0
7839064897;1
7841071002;5
3811126232;0
3435098082;1
7734392019;1
6234087343;20
7714908665;2
6454109419;11
0278906729;5
5249002936;9
4324006803;14
2320222736;1
5256128619;0
7443006460;3
7820300283;19
6727051312;2
3525323173;0
2224171888;1
5405045859;4
5029226218;0
8613007673;0
7715586146;2
7024033939;0
7709938086;3
7713460162;1
4703032518;26
6815006372;1
1839010724;1
1224006868;1
2309141762;1
4252002902;3
1414014634;0
6671032587;1
5837066503;7
7726643156;3
2904029864;3
7017424603;2
2901285637;0
5605022584;1
2721234094;0
7706809237;9
3525374749;3
7724778944;1
1608009320;16
6165143379;1
7327082283;0
5406972158;0
7704450834;1
7118021880;1
7816657019;1
6453150051;3
7804084780;12
7107549942;0
7719795824;0
2224083663;1
7804565532;2
6732124020;1
7805637035;1
9729149340;0
6950115353;1
7458002570;1
6681007501;4
2543061916;1
6623107507;11
7804124785;3
4205381770;0
3328019738;5
1435297285;1
5260451572;7
2130137112;2
3511005798;0
6732149063;2
9723033325;0
7811598962;1
6165194888;1
7719785953;1
6162070228;1
1435335188;12
0223004552;0
5905053946;2
3808201218;0
7751071329;6
1655391607;43
3664242838;1
9721077800;1
3816022124;511
3329032851;12
1435169710;1
5105009602;1
5257084883;5
5017109541;1
1655352118;0
7805307566;1
0707018299;1
3250514205;3
3250514269;1
5030093837;0
7743257778;1
1435332885;4
7203450199;1
5047224975;1
7721707945;2
0275081773;1
5834124154;6
2522003335;2
2703006264;1
2903008780;1
7734659551;51
7817082229;0
4425002393;0
3662265445;1
6502005395;18
3525347054;3
5445019125;0
6685058793;0
7460014622;5
6123024027;2
7404037552;7
7405008628;1
3604019183;5
5027147377;96
7733277366;0
3329077228;1
2308148780;1
5452000365;1
7810686398;2
2635818240;1
7842168046;3
7733817357;1
2204052762;860
5003075363;2
1001261624;2
7203386970;2
3664220224;1
7714745883;1
0917031578;1
2983011779;10
3702171316;0
6664036703;8
5321154072;5
2407014297;1
5403039391;4
2416006052;64
5261124338;1
7805339208;0
7825097540;3
1832146331;12
9729152953;10
3849066423;1
6324085693;0
7814707480;2
3661083393;3
6230080354;1
3906354580;0
6671073262;0
6318035581;0
4205165924;0
5402006611;2
6234144545;2
7107131753;1
6166114187;1
4345491117;1
6321447151;1
2334018882;25
3702184900;0
7842440118;7
7805755448;0
3663077275;0
2470000122;2
4715022641;13
1655408642;1
3814019165;0
2724153132;1
9107040771;3
7724458180;1
5029235170;1
7727395266;2
4632247095;1
7806329820;1
5260451163;4
1420000051;1
1001334921;1
7724788727;2
7733288872;390
1659160079;10
5838003640;0
1101166269;1
1639059899;0
3808234340;0
7729766903;13
5404028882;2
5834124683;0
6664042150;0
5217000132;2
9102048382;15
7715671426;14
7728815435;0
7725312962;2
5906139258;1
7805668989;7
6345029330;0
7730239394;0
1655251060;8
5536006162;1
0321004085;2
3525276646;0
1513069634;3
6316222138;7
1655317106;6
5505057590;3
7841480799;2
7716939147;0
7808032567;2
4205255896;1
1435265928;1
7811546354;15
7715743913;9
4825092514;1
7713701467;1
4427000507;0
3123350459;1
2312271360;8
4431004543;5
7709584366;1
2311198396;1
1001270280;3
7728431485;1
1327032570;9
2635235143;3
7728876318;1
2511087855;2
2130094412;1
6140038703;0
6163066873;2
7810737966;2
2465186175;0
7536174259;0
4501221022;0
7805732472;1
6316248200;1
7805747408;11
4024007436;0
1701062166;1
2724206680;0
1657093613;0
0275903649;25
5032220826;6
7536112238;21
7709976130;0
9717044569;1
8905058570;1
5919029319;1
3627031050;36
2501017538;1
4705078370;0
5612163829;5
4407006483;4
6452943717;12
3811133060;1
2626005898;0
4909092060;9
7726378839;1
5045055369;2
2209032079;0
2634805778;0
3810322499;0
6102015529;0
3121081218;3
7813228029;9
5219383762;6
8904017147;8
3651007516;1
7604286997;5
7724336978;2
4329013089;14
1435184764;7
1104014144;1
6313544715;2
1001182066;3
3702164157;3
7810518724;0
6165147077;0
1435333462;0
4703151138;1
3812019931;0
6122017595;4
7731035185;1
2308246280;4
6917010890;2
7810710587;1
6325072070;2
0245027345;52
5981005207;1
6829135018;1
5250067896;1
7811597616;3
7817092160;15
7719496398;6
3810081395;1
1001267400;0
0275002940;138
0274018377;2905
7704512248;3
9104009340;5
9715274207;1
4345469707;1
4345420959;1
6234174652;0
2724203351;4
2222838453;0
2291001433;0
5258126631;1
1660153809;14
3666187533;8
7725690844;0
8607009810;23
4011024681;21
3819016217;12
